rent_address,stop_name,min_distance,min_duration
26-victoria-grove-hawthorn-east-vic-3123-16067087,Southern Cross Railway Station (Melbourne City),9993.57,1086.21
208-20-queen-street-blackburn-vic-3130-16067059,Southern Cross Railway Station (Melbourne City),24188.95,1670.57
516-480-riversdale-road-hawthorn-east-vic-3123-16067030,Southern Cross Railway Station (Melbourne City),11806.95,1091.95
63-mcarthur-street-malvern-vic-3144-16067027,Southern Cross Railway Station (Melbourne City),12387.67,1068.58
11-43-spenser-street-st-kilda-vic-3182-16067006,Southern Cross Railway Station (Melbourne City),7711.18,813.76
1201-8-joseph-road-footscray-vic-3011-16066987,Southern Cross Railway Station (Melbourne City),5018.79,529.24
7-reid-street-ashwood-vic-3147-16066841,Southern Cross Railway Station (Melbourne City),19535.15,1470.37
24-spring-street-prahran-vic-3181-16066838,Southern Cross Railway Station (Melbourne City),8060.79,878.72
408d-615-victoria-street-abbotsford-vic-3067-16066835,Southern Cross Railway Station (Melbourne City),6325.42,744.45
3-57-59-brunswick-road-brunswick-east-vic-3057-16066832,Southern Cross Railway Station (Melbourne City),6568.21,717.2
5-airlie-street-brighton-vic-3186-16066747,Southern Cross Railway Station (Melbourne City),10220.82,1037.07
5-14-olive-street-caulfield-south-vic-3162-16066746,Southern Cross Railway Station (Melbourne City),12755.67,1123.75
2-3-ada-street-doncaster-vic-3108-16066714,Southern Cross Railway Station (Melbourne City),19946.98,1436.95
10a-mackie-road-bentleigh-east-vic-3165-16066650,Southern Cross Railway Station (Melbourne City),22872.39,1723.43
1201-8-joseph-road-footscray-vic-3011-16066987,Southern Cross Railway Station (Melbourne City),5018.79,529.24
153-south-road-brighton-vic-3186-16066514,Southern Cross Railway Station (Melbourne City),16381.91,1544.29
g43-347-camberwell-road-camberwell-vic-3124-16066506,Southern Cross Railway Station (Melbourne City),12315.4,1159.04
206-2-cedar-street-caulfield-south-vic-3162-15113111,Southern Cross Railway Station (Melbourne City),12379.11,1086.39
205-85-maling-road-canterbury-vic-3126-16066413,Southern Cross Railway Station (Melbourne City),14650.63,1423.29
4-13-elizabeth-street-oakleigh-east-vic-3166-16066381,Southern Cross Railway Station (Melbourne City),20742.3,1571.14
3-14-mccoll-court-brunswick-west-vic-3055-16066377,Southern Cross Railway Station (Melbourne City),9475.83,807.06
54-marriage-road-brighton-east-vic-3187-16066345,Southern Cross Railway Station (Melbourne City),16520.19,1451.06
35-hoffman-cr-truganina-vic-3029-16066267,Tarneit Railway Station (Tarneit),3435.51,347.81
g05-523-dandenong-road-armadale-vic-3143-15178199,Southern Cross Railway Station (Melbourne City),10800.74,1021.73
11b-olive-st-hampton-vic-3188-16066090,Southern Cross Railway Station (Melbourne City),17205.04,1597.99
27-anzac-crescent-williamstown-vic-3016-16066020,Southern Cross Railway Station (Melbourne City),12598.49,1155.69
1007-238-flinders-st-melbourne-vic-3000-16066003,Southern Cross Railway Station (Melbourne City),2375.49,280.47
207-770b-toorak-road-glen-iris-vic-3146-16065999,Southern Cross Railway Station (Melbourne City),11594.31,991.36
2-187-bank-street-south-melbourne-vic-3205-16065978,Southern Cross Railway Station (Melbourne City),2434.11,290.25
1211-260-spencer-street-melbourne-vic-3000-16065974,Southern Cross Railway Station (Melbourne City),1600.66,174.89
603-spencer-street-west-melbourne-vic-3003-16065963,Southern Cross Railway Station (Melbourne City),1701.87,220.21
2-9-rennie-street-thornbury-vic-3071-16065901,Southern Cross Railway Station (Melbourne City),10600.26,980.96
6-fordham-court-richmond-vic-3121-16065885,Southern Cross Railway Station (Melbourne City),5306.66,645.85
1-3-colville-court-herne-hill-vic-3218-16065828,North Geelong Railway Station (North Geelong),4055.04,468.26
2-burramine-road-glen-waverley-vic-3150-16065822,Southern Cross Railway Station (Melbourne City),26346.37,1860.23
1-11-churchill-street-doncaster-east-vic-3109-15856463,Southern Cross Railway Station (Melbourne City),23737.8,1629.31
4-9-marlton-crescent-st-kilda-vic-3182-16065793,Southern Cross Railway Station (Melbourne City),7350.01,752.03
23-frank-street-eltham-vic-3095-16065746,Southern Cross Railway Station (Melbourne City),28680.11,2419.45
16-lilian-parade-ringwood-vic-3134-16065729,Donnybrook Railway Station (Donnybrook),52431.46,3359.7
65-francis-street-yarraville-vic-3013-16065715,Southern Cross Railway Station (Melbourne City),7041.93,690.15
3-6-creswick-street-glen-iris-vic-3146-16065631,Southern Cross Railway Station (Melbourne City),12423.86,1065.45
2409-105-clarendon-street-southbank-vic-3006-16065583,Southern Cross Railway Station (Melbourne City),1706.84,213.42
222-burwood-highway-burwood-vic-3125-16065529,Southern Cross Railway Station (Melbourne City),17525.91,1602.56
104-139-york-street-prahran-vic-3181-16065475,Southern Cross Railway Station (Melbourne City),7152.08,788.73
316-330-lygon-street-brunswick-east-vic-3057-15187572,Southern Cross Railway Station (Melbourne City),7360.37,772.75
504-350-la-trobe-street-melbourne-vic-3000-15302782,Southern Cross Railway Station (Melbourne City),2281.96,282.8
2-16-lyon-street-essendon-vic-3040-16065350,Southern Cross Railway Station (Melbourne City),10428.36,1020.5
g10-43-45-the-avenue-balaclava-vic-3183-16065263,Southern Cross Railway Station (Melbourne City),8954.27,864.66
2-20-lyndhurst-crescent-brunswick-east-vic-3057-16065203,Southern Cross Railway Station (Melbourne City),8649.01,914.47
21-iona-avenue-toorak-vic-3142-16065186,Southern Cross Railway Station (Melbourne City),10133.59,924.28
502-283-high-street-prahran-vic-3181-16065163,Southern Cross Railway Station (Melbourne City),7264.69,836.97
23-clyde-street-thornbury-vic-3071-16065124,Southern Cross Railway Station (Melbourne City),11083.56,1108.29
201-323-dandenong-road-prahran-vic-3181-16065119,Southern Cross Railway Station (Melbourne City),9628.7,939.55
5-20-kooyong-rd-caulfield-north-vic-3161-16065046,Southern Cross Railway Station (Melbourne City),10050.06,959.11
34-bellevue-avenue-doncaster-east-vic-3109-16064963,Southern Cross Railway Station (Melbourne City),24962.39,1729.67
3-8-10-james-avenue-kew-vic-3101-16064942,Southern Cross Railway Station (Melbourne City),11531.08,1140.13
13-40-lillimur-road-ormond-vic-3204-16064832,Southern Cross Railway Station (Melbourne City),15639.77,1348.87
6-10-lalbert-crescent-prahran-vic-3181-16064800,Southern Cross Railway Station (Melbourne City),9214.41,968.25
18-kingsley-st-elwood-vic-3184-16064797,Southern Cross Railway Station (Melbourne City),10064.37,1017.99
7-1204-glen-huntly-road-glen-huntly-vic-3163-16064791,Southern Cross Railway Station (Melbourne City),14422.84,1245.73
121-lord-street-richmond-vic-3121-16064776,Southern Cross Railway Station (Melbourne City),6416.88,752.91
20-ellesmere-road-burwood-east-vic-3151-14720826,Southern Cross Railway Station (Melbourne City),22096.29,1943.84
8-4-mccracken-avenue-northcote-vic-3070-16064578,Southern Cross Railway Station (Melbourne City),8661.21,845.94
209-20-station-street-highett-vic-3190-16064556,Southern Cross Railway Station (Melbourne City),21091.0,1926.4
8-12-may-street-elwood-vic-3184-16064495,Southern Cross Railway Station (Melbourne City),8901.29,898.06
