rent_address,stop_name,min_distance,min_duration
26-huon-street-wodonga-vic-3690-16082752,Wodonga Railway Station (Wodonga),3376.91,354.19
12-70-edgar-street-north-glen-iris-vic-3146-16082708,Southern Cross Railway Station (Melbourne City),12483.12,1110.7
208-34-union-street-brunswick-vic-3056-16082673,Southern Cross Railway Station (Melbourne City),6154.19,680.54
509a-1-acacia-place-abbotsford-vic-3067-16082671,Southern Cross Railway Station (Melbourne City),6845.38,810.7
136-richardson-street-albert-park-vic-3206-16082666,Southern Cross Railway Station (Melbourne City),4158.63,436.67
2-49-osborne-avenue-glen-iris-vic-3146-16082650,Southern Cross Railway Station (Melbourne City),13216.05,1071.02
64-ferguson-street-upwey-vic-3158-16082642,Nar Nar Goon Railway Station (Nar Nar Goon),50616.5,3100.16
1a-ogilvie-st-essendon-vic-3040-16082587,Southern Cross Railway Station (Melbourne City),11196.67,1014.98
602-118-franklin-street-melbourne-vic-3000-16082578,Southern Cross Railway Station (Melbourne City),2791.46,335.95
g01-97-beach-road-mentone-vic-3194-16082520,Southern Cross Railway Station (Melbourne City),26239.08,2363.47
14-grosvenor-road-glen-iris-vic-3146-16082500,Southern Cross Railway Station (Melbourne City),12186.1,1049.3
336-70-batesford-road-chadstone-vic-3148-15375409,Southern Cross Railway Station (Melbourne City),18706.63,1383.65
34c-rose-street-armadale-vic-3143-16082480,Southern Cross Railway Station (Melbourne City),8858.04,971.42
1-29-arthur-street-coburg-north-vic-3058-16082466,Southern Cross Railway Station (Melbourne City),12894.73,1362.08
14-park-street-fitzroy-north-vic-3068-16082451,Southern Cross Railway Station (Melbourne City),7688.94,765.93
2-28-milton-street-canterbury-vic-3126-15364268,Southern Cross Railway Station (Melbourne City),14193.34,1346.01
22l-378-390-st-georges-road-fitzroy-north-vic-3068-16082386,Southern Cross Railway Station (Melbourne City),7529.6,739.14
15-10-davies-street-brunswick-vic-3056-16082384,Southern Cross Railway Station (Melbourne City),8016.55,901.85
67-florizel-street-glen-iris-vic-3146-16082373,Southern Cross Railway Station (Melbourne City),15735.33,1306.96
1112-333-351-exhibition-street-melbourne-vic-3000-16082372,Southern Cross Railway Station (Melbourne City),3570.57,414.98
508-839-dandenong-road-malvern-east-vic-3145-16082365,Southern Cross Railway Station (Melbourne City),13172.51,1198.68
9-ruyton-street-camberwell-vic-3124-15797618,Southern Cross Railway Station (Melbourne City),15318.67,1352.15
4-360-carlisle-street-balaclava-vic-3183-16082332,Southern Cross Railway Station (Melbourne City),8557.41,835.36
22l-378-390-st-georges-road-fitzroy-north-vic-3068-16082386,Southern Cross Railway Station (Melbourne City),7529.6,739.14
713-32-bray-street-south-yarra-vic-3141-16082306,Southern Cross Railway Station (Melbourne City),6491.62,761.35
14-21-marine-parade-st-kilda-vic-3182-16082302,Southern Cross Railway Station (Melbourne City),7889.23,784.74
3-4-stillman-street-richmond-vic-3121-16082280,Southern Cross Railway Station (Melbourne City),6585.85,755.06
7-larnook-street-prahran-vic-3181-16082241,Southern Cross Railway Station (Melbourne City),8950.66,954.71
10-nicholson-street-south-yarra-vic-3141-16082198,Southern Cross Railway Station (Melbourne City),5623.0,656.93
5-2-kipling-street-st-kilda-vic-3182-16082197,Southern Cross Railway Station (Melbourne City),7642.13,761.54
2-4-anne-street-wodonga-vic-3690-16082183,Wodonga Railway Station (Wodonga),5011.62,499.71
1703-89-103-gladstone-street-south-melbourne-vic-3205-16082171,Southern Cross Railway Station (Melbourne City),2480.21,292.89
512-77-river-street-south-yarra-vic-3141-16082119,Southern Cross Railway Station (Melbourne City),6300.65,736.08
15a-the-avenue-windsor-vic-3181-16082070,Southern Cross Railway Station (Melbourne City),8816.74,886.08
11-turner-street-abbotsford-vic-3067-16082069,Southern Cross Railway Station (Melbourne City),6267.6,755.1
