,rent_address,school_name,min_distance,min_duration,postcode,price
0,612-408-lonsdale-street-melbourne-vic-3000-16079773,Kyneton Primary School,803.16,97.51,3000,350.0
1,3510-442-elizabeth-st-melbourne-vic-3000-16076491,Romsey Primary School,725.97,85.92,3000,680.0
2,1211-260-spencer-street-melbourne-vic-3000-16065974,Flemington Primary School,587.48,83.94,3000,700.0
3,9-15-rankins-lane-melbourne-vic-3000-16076773,Chiltern Primary School,783.18,112.83,3000,900.0
4,3002-288-spencer-st-melbourne-vic-3000-16081949,Flemington Primary School,414.76,85.82,3000,510.0
5,2205-22-24-jane-bell-lane-melbourne-vic-3000-16076879,Wandiligong Primary School,585.41,86.18,3000,550.0
6,711-422-collins-street-melbourne-vic-3000-16087505,Highton Primary School,773.98,93.67,3000,400.0
7,911-408-lonsdale-street-melbourne-vic-3000-16084620,Kyneton Primary School,803.16,97.51,3000,330.0
8,504-350-la-trobe-street-melbourne-vic-3000-15302782,Heidelberg Primary School,601.61,100.8,3000,395.0
9,1715-220-spencer-street-melbourne-vic-3000-16071670,Flemington Primary School,717.34,104.58,3000,600.0
10,2108-288-spencer-street-melbourne-vic-3000-15572564,Flemington Primary School,414.76,85.82,3000,350.0
11,1211-200-spencer-street-melbourne-vic-3000-16073870,Grovedale Primary School,777.07,107.94,3000,480.0
12,1411-120-a-beckett-st-melbourne-vic-3000-16062428,Hamilton (Gray Street) Primary School,779.59,108.64,3000,680.0
13,104-300-swanston-street-melbourne-vic-3000-13671355,Wandiligong Primary School,738.7,122.97,3000,550.0
14,202a-441-lonsdale-street-melbourne-vic-3000-16090002,Kyneton Primary School,663.88,93.05,3000,300.0
15,217-339-swanston-st-melbourne-vic-3000-16055041,Hawthorn West Primary School,856.7,122.51,3000,380.0
16,3108-500-elizabeth-st-melbourne-vic-3000-16055187,Kyneton Primary School,805.19,91.54,3000,410.0
17,102-9-bligh-place-melbourne-vic-3000-16071806,Huntly Primary School,943.37,138.09,3000,600.0
18,1605-565-flinders-street-melbourne-vic-3000-16080390,Highton Primary School,1215.01,163.91,3000,500.0
19,1112-333-351-exhibition-street-melbourne-vic-3000-16082372,Wandiligong Primary School,684.39,101.74,3000,600.0
20,unit-1713-200-spencer-st-melbourne-vic-3000-16069309,Grovedale Primary School,777.07,107.94,3000,440.0
21,502-118-russell-street-melbourne-vic-3000-16090549,Grovedale Primary School,437.87,68.33,3000,620.0
22,1505-250-elizabeth-street-melbourne-vic-3000-16078181,Kyneton Primary School,866.52,101.11,3000,520.0
23,918-422-collins-st-melbourne-vic-3000-16084005,Highton Primary School,773.98,93.67,3000,600.0
24,1901-368-st-kilda-road-melbourne-vic-3000-16073890,Colac Primary School,1358.0,194.95,3000,1800.0
25,4-180-little-collins-street-melbourne-vic-3000-16080818,Grovedale Primary School,563.53,86.12,3000,500.0
26,11a-131-lonsdale-sreet-melbourne-vic-3000-16084984,Wandiligong Primary School,581.62,96.74,3000,350.0
27,55-1-albert-road-melbourne-vic-3000-16054304,Colac Primary School,692.34,121.92,3000,950.0
28,2201-288-spencer-street-melbourne-vic-3000-15831027,Flemington Primary School,414.76,85.82,3000,400.0
29,2311-601-little-lonsdale-street-melbourne-vic-3000-16089250,Flemington Primary School,268.75,50.78,3000,625.0
30,101-25-33-wills-street-melbourne-vic-3000-14868152,Hawthorn West Primary School,673.46,104.39,3000,400.0
31,2905b-11-rose-lane-melbourne-vic-3000-16074279,Flemington Primary School,797.74,128.92,3000,575.0
32,2104-38-rose-lane-melbourne-vic-3000-16035456,Footscray Primary School,422.08,62.18,3000,550.0
33,602-118-franklin-street-melbourne-vic-3000-16082578,Bellbrae Primary School,828.84,98.91,3000,330.0
34,1007-238-flinders-st-melbourne-vic-3000-16066003,Bellbrae Primary School,1293.22,155.69,3000,320.0
35,1206-118-russell-street-melbourne-vic-3000-16062720,Grovedale Primary School,437.87,68.33,3000,550.0
36,3-27-flinders-lane-melbourne-vic-3000-16072122,Hawthorn West Primary School,576.04,83.88,3000,420.0
37,57-243-collins-street-melbourne-vic-3000-16089287,Bellbrae Primary School,1085.74,129.92,3000,400.0
38,2004-288-spencer-street-melbourne-vic-3000-16076141,Flemington Primary School,414.76,85.82,3000,360.0
39,203-33-cliveden-close-east-melbourne-vic-3002-16087803,Grovedale Primary School,1061.73,158.01,3002,380.0
40,12-174-george-street-east-melbourne-vic-3002-14217723,Warrnambool West Primary School,1112.79,144.02,3002,495.0
41,38-400-victoria-parade-east-melbourne-vic-3002-12863768,Warrnambool West Primary School,370.06,52.63,3002,770.0
42,po9p-191-powlett-street-east-melbourne-vic-3002-16088441,St Andrews Primary School,560.21,79.74,3002,675.0
43,1306v-296-victoria-parade-east-melbourne-vic-3002-16067034,Dromana Primary School,775.67,118.84,3002,750.0
44,12-vale-street-east-melbourne-vic-3002-16070321,Heidelberg Primary School,809.24,136.68,3002,1150.0
45,unit-13p-189-powlett-st-east-melbourne-vic-3002-16078040,California Gully Primary School,593.84,87.81,3002,600.0
46,8-108-george-street-east-melbourne-vic-3002-16049735,Grovedale Primary School,1027.14,145.33,3002,450.0
47,104-150-clarendon-street-east-melbourne-vic-3002-16076278,Dromana Primary School,635.23,91.48,3002,950.0
48,7-126-wellington-parade-east-melbourne-vic-3002-16061003,Grovedale Primary School,942.59,139.86,3002,1800.0
49,1105-162-albert-street-east-melbourne-vic-3002-16084999,St Andrews Primary School,673.8,100.71,3002,420.0
50,23-2-wellington-crescent-east-melbourne-vic-3002-16080787,Grovedale Primary School,1240.62,178.28,3002,750.0
51,4-23-albert-street-east-melbourne-vic-3002-16083380,Heathcote Primary School,543.1,73.36,3002,475.0
52,13-86-hotham-street-east-melbourne-vic-3002-16065438,Berwick Primary School,936.68,136.61,3002,450.0
53,p08p-191-powlett-street-east-melbourne-vic-3002-16061199,St Andrews Primary School,558.16,79.25,3002,625.0
54,9-322-albert-street-east-melbourne-vic-3002-16087584,Echuca Primary School,671.88,99.34,3002,990.0
55,107k-211-powlett-street-east-melbourne-vic-3002-16085151,St Andrews Primary School,515.41,68.99,3002,550.0
56,201-65-dudley-street-west-melbourne-vic-3003-16076288,Gisborne Primary School,643.08,89.26,3003,420.0
57,78-hawke-street-west-melbourne-vic-3003-16084403,Dromana Primary School,1067.02,139.27,3003,1100.0
58,g02-135-roden-street-west-melbourne-vic-3003-15657129,Dromana Primary School,911.56,126.13,3003,580.0
59,603-spencer-street-west-melbourne-vic-3003-16065963,Dromana Primary School,885.1,119.82,3003,525.0
60,260-adderley-street-west-melbourne-vic-3003-16071421,Dromana Primary School,1172.9,148.27,3003,950.0
61,503-9-dryburgh-street-west-melbourne-vic-3003-16063432,Warrnambool West Primary School,1377.36,186.49,3003,500.0
62,303-250-st-kilda-road-melbourne-vic-3004-16068286,Castlemaine Primary School,784.76,169.58,3004,1395.0
63,405-15-queens-road-melbourne-vic-3004-16074877,Cavendish Primary School,545.4,75.0,3004,550.0
64,309-77-queens-road-melbourne-vic-3004-15339268,Ballarat Primary School (Dana Street),500.32,86.98,3004,430.0
65,902-133-russell-st-melbourne-vic-3004-16078264,Hawthorn West Primary School,378.38,57.73,3004,650.0
66,1312-35-albert-rd-melbourne-vic-3004-16053245,Cavendish Primary School,413.82,78.22,3004,570.0
67,1413-610-st-kilda-rd-melbourne-vic-3004-16090064,Ballarat Primary School (Dana Street),443.79,78.84,3004,425.0
68,104-12-queens-road-melbourne-vic-3004-16055021,Colac Primary School,457.89,78.21,3004,440.0
69,405-442-st-kilda-road-melbourne-vic-3004-16057221,Colac Primary School,586.69,108.8,3004,380.0
70,314-499-st-kilda-road-melbourne-vic-3004-16071284,California Gully Primary School,714.01,63.79,3004,900.0
71,517-74-queens-road-melbourne-vic-3004-16040056,Ballarat Primary School (Dana Street),444.64,78.96,3004,450.0
72,113-350-st-kilda-road-melbourne-vic-3004-16063679,Colac Primary School,1323.18,196.61,3004,1500.0
73,1507-12-queens-rd-melbourne-vic-3004-16081919,Colac Primary School,457.89,78.21,3004,700.0
74,19-73-queens-road-melbourne-vic-3004-16052308,Ballarat Primary School (Dana Street),410.68,74.07,3004,580.0
75,1701a-60-dorcas-street-southbank-vic-3006-16053477,Cavendish Primary School,738.57,135.53,3006,400.0
76,1510-1-freshwater-place-southbank-vic-3006-16089972,Campbells Creek Primary School,1135.5,182.94,3006,640.0
77,1008-80-clarendon-street-southbank-vic-3006-16070358,Beaufort Primary School,908.65,126.19,3006,650.0
78,3606-45-clarke-street-southbank-vic-3006-16052560,Beaufort Primary School,931.7,129.89,3006,650.0
79,2204-250-city-road-southbank-vic-3006-16047014,Beaufort Primary School,1348.24,174.32,3006,475.0
80,705-26-southgate-avenue-southbank-vic-3006-16080371,Creswick Primary School,1428.75,225.09,3006,530.0
81,1306-285-city-road-southbank-vic-3006-16077906,Beaufort Primary School,785.62,104.33,3006,500.0
82,level-35-3501-7-riverside-quay-southbank-vic-3006-16059042,Castlemaine Primary School,1277.86,197.27,3006,850.0
83,3402-61-haig-street-southbank-vic-3006-15171750,Beaufort Primary School,703.28,112.52,3006,395.0
84,602-250-city-road-southbank-vic-3006-16085393,Beaufort Primary School,1348.24,174.32,3006,385.0
85,104-285-city-road-southbank-vic-3006-16088546,Beaufort Primary School,785.62,104.33,3006,550.0
86,48-183-city-road-southbank-vic-3006-16088421,Colac Primary School,1028.27,141.28,3006,750.0
87,1603-250-city-road-southbank-vic-3006-16085712,Beaufort Primary School,1348.24,174.32,3006,400.0
88,1112-8-mccrae-street-docklands-vic-3008-16086787,Warrandyte Primary School,1283.73,236.68,3008,445.0
89,1209-8-pearl-river-rd-docklands-vic-3008-16076547,Beaufort Primary School,555.83,88.81,3008,420.0
90,1811-8-marmion-pl-docklands-vic-3008-16076987,Cudgee Primary School,319.53,66.79,3008,480.0
91,1202-8-joseph-road-footscray-vic-3011-16068802,Campbells Creek Primary School,568.21,77.66,3011,485.0
92,1305-8-joseph-road-footscray-vic-3011-16068917,Campbells Creek Primary School,568.21,77.66,3011,490.0
93,705-8-joseph-road-footscray-vic-3011-16069015,Campbells Creek Primary School,568.21,77.66,3011,475.0
94,1303-8-joseph-road-footscray-vic-3011-16080780,Campbells Creek Primary School,568.21,77.66,3011,490.0
95,1608-8-joseph-road-footscray-vic-3011-16066840,Campbells Creek Primary School,568.21,77.66,3011,500.0
96,1003-8-joseph-road-footscray-vic-3011-16084073,Campbells Creek Primary School,568.21,77.66,3011,480.0
97,609-2-joseph-road-footscray-vic-3011-15372330,Campbells Creek Primary School,610.37,82.72,3011,800.0
98,1402-8-joseph-road-footscray-vic-3011-16066763,Campbells Creek Primary School,568.21,77.66,3011,485.0
99,807-2-joseph-road-footscray-vic-3011-16073204,Campbells Creek Primary School,610.37,82.72,3011,390.0
100,1201-8-joseph-road-footscray-vic-3011-16066987,Campbells Creek Primary School,568.21,77.66,3011,485.0
101,1102-6-joseph-road-footscray-vic-3011-15336314,Campbells Creek Primary School,559.68,76.64,3011,550.0
102,18-bell-street-seddon-vic-3011-16090272,Avoca Primary School,643.59,93.45,3011,560.0
103,2308-6-joseph-road-footscray-vic-3011-16080066,Campbells Creek Primary School,559.68,76.64,3011,400.0
104,2003-8-joseph-road-footscray-vic-3011-16078798,Campbells Creek Primary School,568.21,77.66,3011,520.0
105,1603-8-joseph-road-footscray-vic-3011-16066608,Campbells Creek Primary School,568.21,77.66,3011,490.0
106,1-82-ashley-street-west-footscray-vic-3012-16073237,St Andrews Primary School,614.61,106.65,3012,395.0
107,313-110-roberts-street-west-footscray-vic-3012-16070615,Campbells Creek Primary School,419.56,70.93,3012,550.0
108,18-pitt-street-west-footscray-vic-3012-16076032,Avoca Primary School,1002.1,104.71,3012,590.0
109,2-248-francis-street-yarraville-vic-3013-16063967,Wodonga Primary School,601.46,72.65,3013,550.0
110,65-francis-street-yarraville-vic-3013-16065715,Berwick Primary School,1091.08,131.31,3013,550.0
111,38-urwin-street-yarraville-vic-3013-16068181,Wodonga Primary School,1168.07,126.12,3013,490.0
112,1-16-vernon-street-south-kingsville-vic-3015-16075648,Colac Primary School,1360.51,234.11,3015,475.0
113,7-11-15-basil-street-newport-vic-3015-16061402,Warrandyte Primary School,464.53,80.13,3015,600.0
114,27-anzac-crescent-williamstown-vic-3016-16066020,Belmont Primary School,735.37,117.16,3016,1350.0
115,10-gellibrand-street-williamstown-vic-3016-16061167,Ballarat Primary School (Dana Street),1355.32,160.43,3016,530.0
116,1-27-mcbain-st-altona-vic-3018-16090275,Alberton Primary School,579.19,60.56,3018,500.0
117,10-3-robin-street-altona-vic-3018-16073665,Bacchus Marsh Primary School,1069.71,135.88,3018,280.0
118,390-duke-street-sunshine-north-vic-3020-15333130,Beaufort Primary School,1174.62,96.6,3020,650.0
119,rear-25-alfreida-st-st-albans-vic-3021-16048249,Eltham Primary School,660.57,116.08,3021,250.0
120,403-118-cairnlea-drive-cairnlea-vic-3023-16061980,Alberton Primary School,970.28,104.42,3023,390.0
121,16-macedon-close-caroline-springs-vic-3023-16072871,Avoca Primary School,744.75,109.36,3023,450.0
122,61a-fifth-avenue-altona-north-vic-3025-16086328,Bacchus Marsh Primary School,350.76,62.18,3025,570.0
123,80c-first-ave-altona-north-vic-3025-16056452,Belmont Primary School,921.92,133.37,3025,725.0
124,13-draconis-lane-williams-landing-vic-3027-16073635,Cheltenham Primary School,3196.04,420.72,3027,380.0
125,37-hoddle-way-altona-meadows-vic-3028-16090729,Allansford and District Primary School,408.34,45.15,3028,400.0
126,35-hoffman-cr-truganina-vic-3029-16066267,Alberton Primary School,2999.23,283.35,3029,500.0
127,37-award-crescent-truganina-vic-3029-16058731,Cheltenham Primary School,1253.57,162.31,3029,410.0
128,35-stratus-street-tarneit-vic-3029-16073803,Avenel Primary School,3411.55,363.55,3029,360.0
129,33-stratus-street-tarneit-vic-3029-16073774,Avenel Primary School,3411.55,363.55,3029,360.0
130,9-garland-terrace-point-cook-vic-3030-15364222,Bacchus Marsh Primary School,660.75,97.83,3030,420.0
131,25-living-cres-point-cook-vic-3030-16054167,Bacchus Marsh Primary School,396.2,64.51,3030,420.0
132,4-121-wellington-st-flemington-vic-3031-16065041,Doncaster Primary School,323.49,52.53,3031,415.0
133,25-wolseley-parade-kensington-vic-3031-16065752,Echuca Primary School,339.31,65.43,3031,995.0
134,16f-54-la-scala-avenue-maribyrnong-vic-3032-14989099,Berwick Primary School,838.62,127.31,3032,410.0
135,1-28-ormond-road-ascot-vale-vic-3032-16052047,Warrandyte Primary School,568.0,94.6,3032,300.0
136,21-330-sydenham-road-sydenham-vic-3037-16086162,Newport Lakes Primary School,928.73,136.42,3037,390.0
137,105-333-ascot-vale-rd-moonee-ponds-vic-3039-16083963,Avenel Primary School,890.93,126.15,3039,480.0
138,5-141-park-street-moonee-ponds-vic-3039-16080239,Gisborne Primary School,794.27,99.16,3039,800.0
139,12-108-maribyrnong-road-moonee-ponds-vic-3039-16015441,Hallam Primary School,636.27,102.01,3039,400.0
140,80a-waverley-street-moonee-ponds-vic-3039-16085329,Footscray Primary School,829.4,81.26,3039,750.0
141,12-vine-street-moonee-ponds-vic-3039-16079832,Warrandyte Primary School,971.45,147.62,3039,650.0
142,6-8-10-lincoln-road-essendon-vic-3040-16087456,Elphinstone Primary School,421.32,53.99,3040,850.0
143,35-clifton-street-aberfeldie-vic-3040-16090841,Echuca Primary School,945.42,96.58,3040,750.0
144,2-32-caroline-street-aberfeldie-vic-3040-16067388,Doncaster Primary School,734.79,129.19,3040,520.0
145,8-10-lincoln-road-essendon-vic-3040-16080138,Elphinstone Primary School,421.32,53.99,3040,550.0
146,2-16-lyon-street-essendon-vic-3040-16065350,Eltham Primary School,768.75,116.01,3040,320.0
147,1a-ogilvie-st-essendon-vic-3040-16082587,Doncaster Primary School,636.83,52.01,3040,560.0
148,4-4-essex-street-pascoe-vale-vic-3044-16056699,Cudgee Primary School,820.43,85.85,3044,400.0
149,2-21-23-westgate-street-pascoe-vale-south-vic-3044-16060501,Gisborne Primary School,702.94,100.06,3044,420.0
150,4-7-vale-street-pascoe-vale-vic-3044-16079115,Eltham Primary School,985.83,145.03,3044,375.0
151,543-pascoe-vale-road-pascoe-vale-vic-3044-16056030,Eltham Primary School,784.62,79.42,3044,410.0
152,14-forbes-grove-oak-park-vic-3046-16079887,Doncaster Primary School,858.72,164.09,3046,500.0
153,2-62-chapman-avenue-glenroy-vic-3046-16085659,Warrandyte Primary School,592.57,79.44,3046,400.0
154,4-48-william-street-glenroy-vic-3046-16077047,Warrandyte Primary School,444.87,72.31,3046,380.0
155,2-24-barunah-street-hadfield-vic-3046-16073906,Cheltenham Primary School,681.37,109.72,3046,440.0
156,9-139-melbourne-avenue-glenroy-vic-3046-16069112,Warrnambool West Primary School,252.0,40.0,3046,300.0
157,1-59-chapman-street-north-melbourne-vic-3051-16089219,Doncaster Primary School,477.97,68.54,3051,475.0
158,207-720-queensberry-street-north-melbourne-vic-3051-16052939,Footscray Primary School,1195.72,123.9,3051,565.0
159,410-9-13-o-connell-street-north-melbourne-vic-3051-16043326,Bellbrae Primary School,599.65,85.89,3051,395.0
160,202-9-13-o-connell-street-north-melbourne-vic-3051-16066203,Bellbrae Primary School,599.65,85.89,3051,395.0
161,315-188-peel-street-north-melbourne-vic-3051-16076223,Heathcote Primary School,204.0,31.64,3051,310.0
162,310-350-victoria-street-north-melbourne-vic-3051-16078102,Highton Primary School,95.0,12.61,3051,445.0
163,12-yates-lane-parkville-vic-3052-15148071,Echuca Primary School,1206.81,131.74,3052,780.0
164,2-39-morrah-st-parkville-vic-3052-15056186,California Gully Primary School,435.57,97.76,3052,480.0
165,219-528-swanston-street-carlton-vic-3053-16089175,Highton Primary School,820.31,92.88,3053,350.0
166,421-528-swanston-street-carlton-vic-3053-16066152,Highton Primary School,820.31,92.88,3053,350.0
167,915-528-swanston-street-carlton-vic-3053-16056312,Highton Primary School,820.31,92.88,3053,350.0
168,909-528-swanston-street-carlton-vic-3053-16061810,Highton Primary School,820.31,92.88,3053,345.0
169,552-drummond-street-carlton-vic-3053-16090356,Allansford and District Primary School,540.51,78.01,3053,900.0
170,g06-81-cemetery-road-carlton-vic-3053-16084878,Allansford and District Primary School,936.45,123.33,3053,375.0
171,27-elgin-street-carlton-vic-3053-16069803,Cheltenham Primary School,529.66,58.72,3053,585.0
172,505-139-bouverie-street-carlton-vic-3053-14377358,Chiltern Primary School,784.95,116.01,3053,260.0
173,87-canning-street-carlton-vic-3053-12678308,Cudgee Primary School,420.71,62.89,3053,1100.0
174,880-swanston-street-carlton-vic-3053-16081935,Beaufort Primary School,873.77,110.56,3053,1200.0
175,9-600-station-street-carlton-north-vic-3054-16089028,Hawthorn West Primary School,868.64,104.71,3054,420.0
176,4-867-883-drummond-street-carlton-north-vic-3054-16063178,Beaufort Primary School,613.36,87.1,3054,500.0
177,345-station-street-carlton-north-vic-3054-16070322,Allansford and District Primary School,541.07,126.76,3054,650.0
178,46-princes-st-carlton-north-vic-3054-16067211,Allansford and District Primary School,457.07,96.57,3054,550.0
179,715-5-olive-york-way-brunswick-west-vic-3055-16051260,Newport Lakes Primary School,640.63,77.53,3055,430.0
180,3-9-moule-street-brunswick-west-vic-3055-16042300,Cheltenham Primary School,451.21,64.97,3055,360.0
181,3-564c-moreland-road-brunswick-west-vic-3055-16074162,Colac Primary School,1280.76,159.45,3055,550.0
182,504-1-olive-york-way-brunswick-west-vic-3055-15727179,Newport Lakes Primary School,585.74,68.19,3055,450.0
183,10-5-allard-street-brunswick-west-vic-3055-16084995,Beaufort Primary School,352.09,51.95,3055,370.0
184,4-2-waxman-parade-brunswick-west-vic-3055-16078957,Beaufort Primary School,1030.33,113.13,3055,380.0
185,614-5-olive-york-way-brunswick-west-vic-3055-15426148,Newport Lakes Primary School,640.63,77.53,3055,440.0
186,107-358-moreland-road-brunswick-west-vic-3055-16062260,Footscray Primary School,813.52,81.02,3055,430.0
187,601-5-olive-york-way-brunswick-west-vic-3055-15143998,Newport Lakes Primary School,640.63,77.53,3055,430.0
188,97-collier-crescent-brunswick-west-vic-3055-16087893,Newport Lakes Primary School,154.35,22.23,3055,1100.0
189,8-39-heller-street-brunswick-west-vic-3055-16088313,Elphinstone Primary School,786.75,74.2,3055,330.0
190,412-5-olive-york-way-brunswick-west-vic-3055-16041470,Newport Lakes Primary School,640.63,77.53,3055,450.0
191,3-14-mccoll-court-brunswick-west-vic-3055-16066377,Cheltenham Primary School,1277.58,148.73,3055,400.0
192,92-brunswick-road-brunswick-vic-3056-16083215,Ballarat Primary School (Dana Street),790.23,80.62,3056,660.0
193,304-2-6-duckett-street-brunswick-vic-3056-16089922,Eltham Primary School,861.6,104.56,3056,490.0
194,307-1c-michael-street-brunswick-vic-3056-16069494,Hallam Primary School,369.2,46.79,3056,400.0
195,4-mcpherson-street-brunswick-vic-3056-16068777,Footscray Primary School,588.26,80.78,3056,750.0
196,52-54-tinning-street-brunswick-vic-3056-16061469,Berwick Primary School,987.52,115.91,3056,1400.0
197,208-34-union-street-brunswick-vic-3056-16082673,Hallam Primary School,634.14,79.41,3056,490.0
198,34-97-brickworks-drive-brunswick-vic-3056-16062022,Eaglehawk Primary School,433.22,58.59,3056,450.0
199,9-67-blyth-st-brunswick-vic-3056-16080531,Doncaster Primary School,986.66,107.82,3056,490.0
200,803-597-sydney-road-brunswick-vic-3056-16068732,Eltham Primary School,763.14,93.91,3056,350.0
201,2-6-millward-street-brunswick-vic-3056-16080703,Elphinstone Primary School,899.79,88.1,3056,390.0
202,408-5-union-street-brunswick-vic-3056-16088527,Elphinstone Primary School,588.49,67.61,3056,680.0
203,208-5-union-street-brunswick-vic-3056-16077779,Elphinstone Primary School,592.14,67.9,3056,550.0
204,805-288-albert-street-brunswick-vic-3056-16077559,Elphinstone Primary School,191.68,23.82,3056,450.0
205,404-466-lygon-street-brunswick-vic-3056-16072893,Berwick Primary School,912.34,91.49,3056,380.0
206,52-hope-street-brunswick-vic-3056-16048861,Dromana Primary School,974.69,110.42,3056,850.0
207,78-hope-street-brunswick-vic-3056-16078953,Berwick Primary School,1130.87,108.17,3056,620.0
208,4-102-moreland-road-brunswick-vic-3056-16087543,Warrandyte Primary School,527.45,53.3,3056,300.0
209,198-barkly-st-brunswick-vic-3056-16072946,Bacchus Marsh Primary School,953.1,106.78,3056,950.0
210,35-108-124-union-street-brunswick-vic-3056-16087109,Elphinstone Primary School,339.6,46.76,3056,370.0
211,11-170-albion-street-brunswick-vic-3056-16051288,Warrandyte Primary School,891.22,118.7,3056,510.0
212,52-sutherland-street-brunswick-vic-3056-16088853,Berwick Primary School,554.28,58.34,3056,750.0
213,7-213-219-brunswick-road-brunswick-vic-3056-16076842,Eaglehawk Primary School,1041.37,132.54,3056,625.0
214,17-677-park-street-brunswick-vic-3056-16088786,Dromana Primary School,1037.45,155.92,3056,225.0
215,6-14-pitt-street-brunswick-vic-3056-16074091,Bacchus Marsh Primary School,1267.19,116.55,3056,540.0
216,3-133-glenlyon-road-brunswick-vic-3056-16087910,Doncaster Primary School,962.23,91.53,3056,485.0
217,504-2-6-duckett-street-brunswick-vic-3056-16073933,Eltham Primary School,861.6,104.56,3056,480.0
218,15-10-davies-street-brunswick-vic-3056-16082384,Avenel Primary School,368.2,54.34,3056,620.0
219,119-8-lygon-street-brunswick-east-vic-3057-16066944,Berwick Primary School,379.56,56.35,3057,400.0
220,316-330-lygon-street-brunswick-east-vic-3057-15187572,Berwick Primary School,1068.43,114.39,3057,475.0
221,111-8-lygon-street-brunswick-east-vic-3057-16068888,Berwick Primary School,379.56,56.35,3057,510.0
222,3-57-59-brunswick-road-brunswick-east-vic-3057-16066832,Ballarat Primary School (Dana Street),150.74,21.75,3057,760.0
223,401-269-stewart-street-brunswick-east-vic-3057-16077186,Cudgee Primary School,284.58,49.37,3057,650.0
224,105-26-barkly-street-brunswick-east-vic-3057-16083390,Grovedale Primary School,459.29,72.19,3057,400.0
225,209-92-96-albert-street-brunswick-east-vic-3057-16090378,Footscray Primary School,1211.66,150.25,3057,400.0
226,2-20-lyndhurst-crescent-brunswick-east-vic-3057-16065203,Beaufort Primary School,662.15,91.23,3057,445.0
227,250a-stewart-street-brunswick-east-vic-3057-16053880,Cudgee Primary School,188.97,29.68,3057,750.0
228,102-9-village-avenue-brunswick-east-vic-3057-15220991,Wandiligong Primary School,570.94,73.92,3057,550.0
229,538-22-barkly-street-brunswick-east-vic-3057-16070143,Grovedale Primary School,457.48,71.93,3057,600.0
230,8-mary-moodie-way-brunswick-east-vic-3057-16090196,Grovedale Primary School,267.29,47.37,3057,760.0
231,4-mary-moodie-way-brunswick-east-vic-3057-16070244,Hawthorn West Primary School,281.29,47.89,3057,580.0
232,2005-178-edward-street-brunswick-east-vic-3057-16080082,Hamilton (Gray Street) Primary School,515.03,91.77,3057,550.0
233,417-11-urquhart-street-coburg-vic-3058-16061379,Alberton Primary School,360.01,50.68,3058,365.0
234,100-clarendon-street-coburg-vic-3058-16073408,Echuca Primary School,415.86,53.43,3058,720.0
235,8-46-the-grove-coburg-vic-3058-16067821,Footscray Primary School,687.03,100.59,3058,340.0
236,8-grey-street-coburg-vic-3058-16076345,Warrandyte Primary School,355.2,68.71,3058,630.0
237,177-urquhart-street-coburg-vic-3058-16040113,Campbells Creek Primary School,855.2,125.27,3058,620.0
238,501-14-20-nicholson-street-coburg-vic-3058-16088479,Warrandyte Primary School,1007.27,83.92,3058,380.0
239,8-7-9-bell-street-coburg-vic-3058-16074155,California Gully Primary School,878.7,91.96,3058,420.0
240,6-rolls-street-coburg-vic-3058-16063327,Avenel Primary School,688.13,97.48,3058,600.0
241,25-francis-street-coburg-vic-3058-16078116,Cheltenham Primary School,368.43,51.09,3058,650.0
242,24-snapshot-drive-coburg-north-vic-3058-16069368,Berwick Primary School,255.21,61.25,3058,620.0
243,102-729-sydney-road-coburg-vic-3058-16068134,Hallam Primary School,240.4,23.75,3058,410.0
244,818-sydney-rd-coburg-north-vic-3058-16088235,Eaglehawk Primary School,226.02,34.27,3058,450.0
245,1-29-arthur-street-coburg-north-vic-3058-16082466,Wodonga Primary School,1137.81,168.05,3058,460.0
246,1-48-pearl-drive-craigieburn-vic-3064-16084074,Ballarat Primary School (Dana Street),1019.81,143.16,3064,390.0
247,10-illawara-drive-mickleham-vic-3064-16087933,Alberton Primary School,1399.06,206.33,3064,450.0
248,349-fitzroy-street-fitzroy-vic-3065-16084496,Alberton Primary School,557.74,105.5,3065,650.0
249,107-176-argyle-street-fitzroy-vic-3065-16080545,Alberton Primary School,270.97,62.76,3065,450.0
250,605-70-stanley-street-collingwood-vic-3066-16089493,Flemington Primary School,624.9,106.04,3066,470.0
251,2-61-little-oxford-street-collingwood-vic-3066-16061683,Elphinstone Primary School,837.17,163.11,3066,550.0
252,204-107-cambridge-street-collingwood-vic-3066-16085513,Dromana Primary School,372.52,67.05,3066,480.0
253,105-88-cambridge-street-collingwood-vic-3066-15175620,Dromana Primary School,188.5,33.93,3066,500.0
254,73-easey-street-collingwood-vic-3066-16027969,Flemington Primary School,809.9,129.93,3066,750.0
255,1304e-9-robert-street-collingwood-vic-3066-16080814,Warrnambool West Primary School,610.48,115.02,3066,450.0
256,103-107-cambridge-street-collingwood-vic-3066-16070749,Dromana Primary School,372.52,67.05,3066,480.0
257,8-375-hoddle-street-collingwood-vic-3066-16057038,Campbells Creek Primary School,1208.95,178.75,3066,450.0
258,703-75-wellington-st-collingwood-vic-3066-16054467,Dromana Primary School,244.24,36.43,3066,600.0
259,503-75-wellington-street-collingwood-vic-3066-16089857,Dromana Primary School,244.24,36.43,3066,465.0
260,206-75-wellington-street-collingwood-vic-3066-16059668,Dromana Primary School,244.24,36.43,3066,470.0
261,108-3-11-hoddle-street-collingwood-vic-3066-16088068,Newport Lakes Primary School,810.42,105.21,3066,465.0
