rent_address,stop_name,min_distance,min_duration
3-27-ruskin-street-elwood-vic-3184-16084771,Southern Cross Railway Station (Melbourne City),8107.69,825.26
3-23-auburn-grove-hawthorn-vic-3122-16084647,Southern Cross Railway Station (Melbourne City),9863.17,1072.15
911-408-lonsdale-street-melbourne-vic-3000-16084620,Southern Cross Railway Station (Melbourne City),2347.06,262.68
9-huon-street-wodonga-vic-3690-16084603,Wodonga Railway Station (Wodonga),3508.9,353.29
38-park-crescent-caulfield-north-vic-3161-16084584,Southern Cross Railway Station (Melbourne City),11512.49,1068.7
2-kurrajong-avenue-st-kilda-east-vic-3183-16084549,Southern Cross Railway Station (Melbourne City),8865.94,856.15
349-fitzroy-street-fitzroy-vic-3065-16084496,Southern Cross Railway Station (Melbourne City),4996.41,595.88
2-24-o-connor-street-reservoir-vic-3073-16084487,Southern Cross Railway Station (Melbourne City),15691.83,1505.9
1102-32-bray-street-south-yarra-vic-3141-16084480,Southern Cross Railway Station (Melbourne City),6491.62,761.35
1203-77-river-street-south-yarra-vic-3141-16084470,Southern Cross Railway Station (Melbourne City),6300.65,736.08
78-hawke-street-west-melbourne-vic-3003-16084403,Southern Cross Railway Station (Melbourne City),1572.97,208.07
6-566-glenferrie-road-hawthorn-vic-3122-16084160,Southern Cross Railway Station (Melbourne City),10041.33,953.6
1-48-pearl-drive-craigieburn-vic-3064-16084074,Donnybrook Railway Station (Donnybrook),13120.15,981.39
1003-8-joseph-road-footscray-vic-3011-16084073,Southern Cross Railway Station (Melbourne City),5018.79,529.24
2-116-jasper-road-bentleigh-vic-3204-16084051,Southern Cross Railway Station (Melbourne City),18337.45,1540.08
918-422-collins-st-melbourne-vic-3000-16084005,Southern Cross Railway Station (Melbourne City),1904.53,219.89
104-somerset-street-richmond-vic-3121-16083987,Southern Cross Railway Station (Melbourne City),6342.09,747.13
12-30-james-street-windsor-vic-3181-16083970,Southern Cross Railway Station (Melbourne City),7569.46,890.73
105-333-ascot-vale-rd-moonee-ponds-vic-3039-16083963,Southern Cross Railway Station (Melbourne City),7534.96,731.57
1-6-turner-road-highett-vic-3190-16083938,Southern Cross Railway Station (Melbourne City),24022.74,2074.27
1-6-rattray-avenue-wodonga-vic-3690-16083917,Wodonga Railway Station (Wodonga),3451.27,369.23
3-492-plenty-road-preston-vic-3072-16083908,Southern Cross Railway Station (Melbourne City),13087.68,1205.1
13-brenda-court-nunawading-vic-3131-16083837,Southern Cross Railway Station (Melbourne City),27234.72,1895.94
30-80-enterprise-dr-bundoora-vic-3083-16083831,Southern Cross Railway Station (Melbourne City),23148.63,2031.93
12-park-street-abbotsford-vic-3067-16083814,Southern Cross Railway Station (Melbourne City),5181.29,646.45
1492-malvern-road-glen-iris-vic-3146-16051441,Southern Cross Railway Station (Melbourne City),13099.99,1074.79
214-54-nott-street-port-melbourne-vic-3207-16083798,Southern Cross Railway Station (Melbourne City),4542.46,533.19
4-5-southey-court-elwood-vic-3184-16083693,Southern Cross Railway Station (Melbourne City),8746.26,934.12
714-20-shamrock-street-abbotsford-vic-3067-16083651,Southern Cross Railway Station (Melbourne City),6430.9,783.99
2a-stephens-street-caulfield-vic-3162-16083642,Southern Cross Railway Station (Melbourne City),12594.24,1098.54
2-193-bambra-road-caulfield-south-vic-3162-16083583,Southern Cross Railway Station (Melbourne City),13224.03,1141.51
1-36-burnley-street-richmond-vic-3121-16083578,Southern Cross Railway Station (Melbourne City),6531.52,746.05
30-goulburn-way-eynesbury-vic-3338-16083577,Melton Railway Station (Melton South),12040.38,820.59
3-59-avoca-street-south-yarra-vic-3141-16083571,Southern Cross Railway Station (Melbourne City),5769.4,662.97
4-melrose-street-mont-albert-north-vic-3129-16083561,Southern Cross Railway Station (Melbourne City),21166.61,1552.04
19-baker-street-richmond-vic-3121-16083535,Southern Cross Railway Station (Melbourne City),5673.41,721.61
1-1204-glen-huntly-road-glen-huntly-vic-3163-16083529,Southern Cross Railway Station (Melbourne City),14422.84,1245.73
2a-anderson-street-bentleigh-vic-3204-16083500,Southern Cross Railway Station (Melbourne City),18489.76,1585.88
504-1-olive-york-way-brunswick-west-vic-3055-15727179,Southern Cross Railway Station (Melbourne City),9736.71,816.38
313-15-bond-street-caulfield-vic-3162-16083470,Southern Cross Railway Station (Melbourne City),12211.23,1083.75
1-28-wilgah-street-st-kilda-east-vic-3183-16083469,Southern Cross Railway Station (Melbourne City),8797.3,844.1
2-117-tennyson-street-elwood-vic-3184-16083454,Southern Cross Railway Station (Melbourne City),9496.98,934.44
105-26-barkly-street-brunswick-east-vic-3057-16083390,Southern Cross Railway Station (Melbourne City),6880.96,768.75
31-55-hotham-street-st-kilda-east-vic-3183-16083388,Southern Cross Railway Station (Melbourne City),8416.42,806.94
4-23-albert-street-east-melbourne-vic-3002-16083380,Southern Cross Railway Station (Melbourne City),3503.98,440.55
2-36-crisp-st-hampton-vic-3188-16083355,Southern Cross Railway Station (Melbourne City),17119.68,1690.24
13-warburton-road-camberwell-vic-3124-16083344,Southern Cross Railway Station (Melbourne City),13831.68,1360.55
1-salford-avenue-balwyn-vic-3103-16083324,Southern Cross Railway Station (Melbourne City),13433.88,1399.74
612-30-burnley-street-richmond-vic-3121-16083288,Southern Cross Railway Station (Melbourne City),6660.07,773.22
314-284-highett-rd-highett-vic-3190-16083284,Southern Cross Railway Station (Melbourne City),20659.51,1854.81
2-610-neerim-road-hughesdale-vic-3166-15940344,Southern Cross Railway Station (Melbourne City),19738.22,1449.94
92-brunswick-road-brunswick-vic-3056-16083215,Southern Cross Railway Station (Melbourne City),6210.63,657.5
2-22-carr-street-brighton-east-vic-3187-16083096,Southern Cross Railway Station (Melbourne City),17542.34,1613.49
902-627-victoria-street-abbotsford-vic-3067-16083095,Southern Cross Railway Station (Melbourne City),6684.22,800.94
133-ramsden-street-clifton-hill-vic-3068-16083078,Southern Cross Railway Station (Melbourne City),8156.57,952.22
3-47-wellington-street-geelong-west-vic-3218-16082980,Geelong Railway Station (Geelong),1846.28,255.27
3-113-osborne-street-south-yarra-vic-3141-16082959,Southern Cross Railway Station (Melbourne City),6103.99,756.7
514-6-acacia-place-abbotsford-vic-3067-16082921,Southern Cross Railway Station (Melbourne City),6863.99,815.17
4-165-clarke-street-northcote-vic-3070-16082860,Southern Cross Railway Station (Melbourne City),8393.97,880.98
112a-bluff-road-black-rock-vic-3193-16082856,Southern Cross Railway Station (Melbourne City),20249.9,1883.7
47-gilbert-road-preston-vic-3072-16082846,Southern Cross Railway Station (Melbourne City),11435.95,1066.44
10-10-larbert-road-noble-park-vic-3174-16082810,Southern Cross Railway Station (Melbourne City),33116.78,2077.69
410-92-maroondah-highway-ringwood-vic-3134-16082788,Southern Cross Railway Station (Melbourne City),29279.45,1866.04
390-duke-street-sunshine-north-vic-3020-15333130,Ardeer Railway Station (Ardeer),6927.35,700.83
