rent_address,stop_name,min_distance,min_duration
4-11-louise-avenue-mont-albert-vic-3127-16086905,Southern Cross Railway Station (Melbourne City),15332.16,1549.69
1-13-ulupna-road-ormond-vic-3204-16086855,Southern Cross Railway Station (Melbourne City),15916.39,1383.31
6-46a-corhampton-road-balwyn-north-vic-3104-16086851,Southern Cross Railway Station (Melbourne City),14746.44,1236.09
305-439-bay-street-brighton-vic-3186-16086850,Southern Cross Railway Station (Melbourne City),12559.39,1290.32
203-7-9-cowra-street-brighton-vic-3186-16086801,Southern Cross Railway Station (Melbourne City),12712.71,1321.4
1112-8-mccrae-street-docklands-vic-3008-16086787,Southern Cross Railway Station (Melbourne City),778.41,91.97
12-7-alfred-square-st-kilda-vic-3182-16086740,Southern Cross Railway Station (Melbourne City),7026.51,709.86
19-154-164-rathmines-road-hawthorn-east-vic-3123-16086655,Southern Cross Railway Station (Melbourne City),10571.23,1113.11
15-railway-avenue-ringwood-east-vic-3135-16086656,Southern Cross Railway Station (Melbourne City),31862.29,2099.55
2-cassia-court-keysborough-vic-3173-16086595,Southern Cross Railway Station (Melbourne City),39079.26,2247.38
5-64-moonya-road-carnegie-vic-3163-16086569,Southern Cross Railway Station (Melbourne City),16294.86,1444.2
93-rowe-street-fitzroy-north-vic-3068-15629627,Southern Cross Railway Station (Melbourne City),7552.89,782.32
19-386-toorak-road-south-yarra-vic-3141-15398642,Southern Cross Railway Station (Melbourne City),6612.09,772.86
20a-belvoir-street-doncaster-vic-3108-16086525,Southern Cross Railway Station (Melbourne City),23922.19,1656.26
2-12-willow-glen-ct-dingley-village-vic-3172-16086455,Southern Cross Railway Station (Melbourne City),33808.53,2536.83
27-duke-street-prahran-vic-3181-16086431,Southern Cross Railway Station (Melbourne City),7264.61,853.97
56a-osborne-street-south-yarra-vic-3141-15943442,Southern Cross Railway Station (Melbourne City),6066.53,745.22
3-36-egan-street-richmond-vic-3121-16086330,Southern Cross Railway Station (Melbourne City),5178.95,638.13
4-32-adrian-street-chadstone-vic-3148-16002735,Southern Cross Railway Station (Melbourne City),20161.54,1508.54
61a-fifth-avenue-altona-north-vic-3025-16086328,Ardeer Railway Station (Ardeer),12105.62,853.02
11-245-williams-rd-south-yarra-vic-3141-16086320,Southern Cross Railway Station (Melbourne City),6970.01,803.39
8-davison-place-south-yarra-vic-3141-16086287,Southern Cross Railway Station (Melbourne City),6274.82,747.75
16-dundas-place-albert-park-vic-3206-16086265,Southern Cross Railway Station (Melbourne City),3680.63,407.33
52a-alexandra-street-st-kilda-east-vic-3183-16086233,Southern Cross Railway Station (Melbourne City),8689.8,828.81
104-184-186-bay-street-brighton-vic-3186-16086213,Southern Cross Railway Station (Melbourne City),12464.02,1218.95
35-walpole-avenue-belmont-vic-3216-16086198,Marshall Railway Station (Marshall),3888.56,413.73
5-citron-avenue-balwyn-north-vic-3104-16086189,Southern Cross Railway Station (Melbourne City),18095.64,1339.7
g11-2-hobson-street-south-yarra-vic-3141-16086164,Southern Cross Railway Station (Melbourne City),7394.44,805.49
21-330-sydenham-road-sydenham-vic-3037-16086162,Deer Park Railway Station (Deer Park),8930.79,845.79
202-2a-royal-parade-caulfield-south-vic-3162-16086143,Southern Cross Railway Station (Melbourne City),12135.38,1068.1
6-11-davis-street-kew-vic-3101-16020234,Southern Cross Railway Station (Melbourne City),10307.12,1137.16
98-edgevale-road-kew-vic-3101-16086114,Southern Cross Railway Station (Melbourne City),9974.41,1136.16
11-25-27-dunoon-street-murrumbeena-vic-3163-16086107,Southern Cross Railway Station (Melbourne City),16306.29,1429.12
9-garland-terrace-point-cook-vic-3030-15364222,Tarneit Railway Station (Tarneit),11455.8,969.95
205-10-claremont-street-south-yarra-vic-3141-15150687,Southern Cross Railway Station (Melbourne City),6299.46,793.9
39a-beech-st-caulfield-south-vic-3162-16085959,Southern Cross Railway Station (Melbourne City),13338.1,1191.55
713-251-johnston-street-abbotsford-vic-3067-16085958,Southern Cross Railway Station (Melbourne City),6140.19,737.02
3b-wedd-street-cheltenham-vic-3192-16085952,Southern Cross Railway Station (Melbourne City),26274.55,2290.15
2-46-orrong-cres-caulfield-north-vic-3161-16085943,Southern Cross Railway Station (Melbourne City),9791.63,934.37
g10-1-red-hill-terrace-doncaster-east-vic-3109-16085903,Southern Cross Railway Station (Melbourne City),27125.1,1887.55
1805-50-albert-road-south-melbourne-vic-3205-12112230,Southern Cross Railway Station (Melbourne City),3522.04,453.38
7-10-nash-st-glen-iris-vic-3146-16085807,Southern Cross Railway Station (Melbourne City),13104.59,1080.17
804s-227-toorak-rd-south-yarra-vic-3141-16085781,Southern Cross Railway Station (Melbourne City),5800.76,689.42
1603-250-city-road-southbank-vic-3006-16085712,Southern Cross Railway Station (Melbourne City),1726.76,237.2
2-37-paxton-street-malvern-east-vic-3145-16085687,Southern Cross Railway Station (Melbourne City),14800.71,1237.99
2-62-chapman-avenue-glenroy-vic-3046-16085659,Southern Cross Railway Station (Melbourne City),14049.68,1166.5
6-12-phillip-street-mentone-vic-3194-13444145,Southern Cross Railway Station (Melbourne City),24362.13,2221.96
9-566-glenferrie-road-hawthorn-vic-3122-16085611,Southern Cross Railway Station (Melbourne City),10041.33,953.6
10-633-inkerman-road-caulfield-north-vic-3161-16085522,Southern Cross Railway Station (Melbourne City),9961.19,942.14
6-laburnum-court-brighton-vic-3186-16085520,Southern Cross Railway Station (Melbourne City),14247.77,1434.53
204-107-cambridge-street-collingwood-vic-3066-16085513,Southern Cross Railway Station (Melbourne City),4796.33,598.83
5-34-bute-street-murrumbeena-vic-3163-16085475,Southern Cross Railway Station (Melbourne City),16672.82,1517.55
130-corriedale-crescent-park-orchards-vic-3114-16040346,Southern Cross Railway Station (Melbourne City),29788.94,2141.45
2-melville-avenue-newtown-vic-3220-16090991,Geelong Railway Station (Geelong),3448.95,406.34
5-186-bay-rd-sandringham-vic-3191-16090981,Southern Cross Railway Station (Melbourne City),19122.68,1817.78
207-171-173-inkerman-street-st-kilda-east-vic-3183-16090952,Southern Cross Railway Station (Melbourne City),7255.72,718.58
2-rubens-grove-canterbury-vic-3126-16090938,Southern Cross Railway Station (Melbourne City),11747.09,1248.35
1204-14-16-the-esplanade-st-kilda-vic-3182-16090888,Southern Cross Railway Station (Melbourne City),6975.5,699.1
4-11-tooronga-road-malvern-east-vic-3145-16090865,Southern Cross Railway Station (Melbourne City),12025.01,1129.01
1402-229-toorak-road-south-yarra-vic-3141-16090852,Southern Cross Railway Station (Melbourne City),5807.13,713.7
35-clifton-street-aberfeldie-vic-3040-16090841,Southern Cross Railway Station (Melbourne City),10633.59,1038.0
4-10-12-lillian-street-clayton-vic-3168-15234232,Southern Cross Railway Station (Melbourne City),25205.16,1789.86
7-21-dunoon-st-murrumbeena-vic-3163-16090776,Southern Cross Railway Station (Melbourne City),16031.75,1431.12
37-hoddle-way-altona-meadows-vic-3028-16090729,Tarneit Railway Station (Tarneit),14592.57,1082.03
5-141-glenhuntly-road-elwood-vic-3184-16090615,Southern Cross Railway Station (Melbourne City),9772.13,944.67
6-20-pine-avenue-elwood-vic-3184-16090586,Southern Cross Railway Station (Melbourne City),9850.61,986.44
188-park-street-fitzroy-north-vic-3068-16090583,Southern Cross Railway Station (Melbourne City),7235.32,758.71
502-118-russell-street-melbourne-vic-3000-16090549,Southern Cross Railway Station (Melbourne City),2618.15,319.7
3-16-malakoff-street-st-kilda-east-vic-3183-16090509,Southern Cross Railway Station (Melbourne City),8185.96,796.65
12-45-collins-street-thornbury-vic-3071-16090482,Southern Cross Railway Station (Melbourne City),11301.74,1077.18
3-16-blissington-street-springvale-vic-3171-16090463,Southern Cross Railway Station (Melbourne City),27814.7,1938.08
1-64-fitzroy-street-st-kilda-west-vic-3182-16090436,Southern Cross Railway Station (Melbourne City),6168.29,590.55
23-parer-street-burwood-vic-3125-16090404,Southern Cross Railway Station (Melbourne City),17076.33,1519.17
209-92-96-albert-street-brunswick-east-vic-3057-16090378,Southern Cross Railway Station (Melbourne City),7358.87,784.02
552-drummond-street-carlton-vic-3053-16090356,Southern Cross Railway Station (Melbourne City),5070.31,570.44
2-69-darling-road-malvern-east-vic-3145-16090331,Southern Cross Railway Station (Melbourne City),14143.22,1287.0
3-55-johnston-street-port-melbourne-vic-3207-16090322,Southern Cross Railway Station (Melbourne City),4399.98,503.41
