rent_address,stop_name,min_distance,min_duration
616-14-david-street-richmond-vic-3121-16079171,Southern Cross Railway Station (Melbourne City),7002.06,812.09
2-vella-court-springvale-south-vic-3172-16079155,Southern Cross Railway Station (Melbourne City),30915.95,2273.62
6-leslie-street-st-kilda-east-vic-3183-16079147,Southern Cross Railway Station (Melbourne City),8276.04,804.39
4-7-vale-street-pascoe-vale-vic-3044-16079115,Southern Cross Railway Station (Melbourne City),11999.18,1040.05
3-798-warrigal-road-malvern-east-vic-3145-16079041,Southern Cross Railway Station (Melbourne City),18528.26,1322.75
4-nightingale-street-balaclava-vic-3183-16078992,Southern Cross Railway Station (Melbourne City),8067.18,789.38
12-28-the-avenue-windsor-vic-3181-16078988,Southern Cross Railway Station (Melbourne City),7676.36,871.65
4-2-waxman-parade-brunswick-west-vic-3055-16078957,Southern Cross Railway Station (Melbourne City),9547.66,817.4
78-hope-street-brunswick-vic-3056-16078953,Southern Cross Railway Station (Melbourne City),8846.68,836.86
173-spensley-street-clifton-hill-vic-3068-16078951,Southern Cross Railway Station (Melbourne City),7954.77,950.71
306-25-clifton-street-prahran-vic-3181-16078928,Southern Cross Railway Station (Melbourne City),7333.53,825.4
11-8-lamin-lane-toorak-vic-3142-16078927,Southern Cross Railway Station (Melbourne City),9033.67,833.58
1009-338-kings-way-south-melbourne-vic-3205-16078854,Southern Cross Railway Station (Melbourne City),3379.74,441.23
2003-8-joseph-road-footscray-vic-3011-16078798,Southern Cross Railway Station (Melbourne City),5018.79,529.24
53-elster-avenue-gardenvale-vic-3185-16078745,Southern Cross Railway Station (Melbourne City),11653.99,1179.67
90-edgevale-road-kew-vic-3101-16078740,Southern Cross Railway Station (Melbourne City),9932.22,1128.56
2-94-buckingham-street-richmond-vic-3121-14830817,Southern Cross Railway Station (Melbourne City),6317.12,773.68
402-20-garden-street-south-yarra-vic-3141-16078689,Southern Cross Railway Station (Melbourne City),6408.02,759.1
2108-288-spencer-street-melbourne-vic-3000-15572564,Southern Cross Railway Station (Melbourne City),1923.12,236.46
510-42-porter-street-prahran-vic-3181-16078605,Southern Cross Railway Station (Melbourne City),6651.73,793.77
3-206-alma-rd-st-kilda-east-vic-3183-16078582,Southern Cross Railway Station (Melbourne City),8894.14,868.59
4-34-clarke-street-prahran-vic-3181-16078572,Southern Cross Railway Station (Melbourne City),7459.9,832.36
11-64-auburn-rd-hawthorn-vic-3122-16076131,Southern Cross Railway Station (Melbourne City),9820.18,1055.15
7-237-balaclava-road-caulfield-north-vic-3161-16078540,Southern Cross Railway Station (Melbourne City),11022.9,987.58
34-garrisson-drive-glen-waverley-vic-3150-16078539,Southern Cross Railway Station (Melbourne City),27760.89,2023.63
8-24-melbourne-street-murrumbeena-vic-3163-16078538,Southern Cross Railway Station (Melbourne City),15632.13,1388.18
10-304-tooronga-road-glen-iris-vic-3146-16078526,Southern Cross Railway Station (Melbourne City),12000.14,1025.85
3-22-roseberry-grove-glen-huntly-vic-3163-16078525,Southern Cross Railway Station (Melbourne City),13591.03,1190.5
5-9-marlton-crescent-st-kilda-vic-3182-16078497,Southern Cross Railway Station (Melbourne City),7350.01,752.03
5-8-10-turakina-avenue-edithvale-vic-3196-16078476,Southern Cross Railway Station (Melbourne City),48600.32,2911.47
57-bent-street-northcote-vic-3070-16078474,Southern Cross Railway Station (Melbourne City),9153.05,883.6
3-24-elster-avenue-elsternwick-vic-3185-16078453,Southern Cross Railway Station (Melbourne City),11614.7,1184.73
2-44-rosstown-road-carnegie-vic-3163-16078450,Southern Cross Railway Station (Melbourne City),14790.76,1332.56
39-comer-street-brighton-east-vic-3187-16078421,Southern Cross Railway Station (Melbourne City),17420.22,1557.8
18-mclean-street-thornhill-park-vic-3335-15604969,Cobblebank Railway Station (Cobblebank),6652.02,420.24
40-atkinson-street-chadstone-vic-3148-16078388,Southern Cross Railway Station (Melbourne City),19188.88,1416.97
15-21-tintern-avenue-toorak-vic-3142-16078352,Southern Cross Railway Station (Melbourne City),7026.2,845.33
5-19-kireep-road-balwyn-vic-3103-16078337,Southern Cross Railway Station (Melbourne City),14224.85,1502.9
2-3-jessie-street-northcote-vic-3070-16078331,Southern Cross Railway Station (Melbourne City),9365.87,956.17
1-128-male-street-brighton-vic-3186-16078323,Southern Cross Railway Station (Melbourne City),12616.68,1314.63
105-field-street-clifton-hill-vic-3068-16078319,Southern Cross Railway Station (Melbourne City),8186.47,967.67
5-55-may-street-fitzroy-north-vic-3068-16078317,Southern Cross Railway Station (Melbourne City),7920.59,793.74
902-133-russell-st-melbourne-vic-3004-16078264,Southern Cross Railway Station (Melbourne City),2675.26,326.71
2-11-firth-street-doncaster-vic-3108-16078255,Southern Cross Railway Station (Melbourne City),19110.92,1438.39
7-165-power-street-hawthorn-vic-3122-16078252,Southern Cross Railway Station (Melbourne City),9253.78,895.47
2c-21-the-esplanade-st-kilda-vic-3182-16078204,Southern Cross Railway Station (Melbourne City),7082.45,703.28
1505-250-elizabeth-street-melbourne-vic-3000-16078181,Southern Cross Railway Station (Melbourne City),2410.42,266.29
122-hope-street-south-yarra-vic-3141-16078147,Southern Cross Railway Station (Melbourne City),5167.32,592.03
309-77-queens-road-melbourne-vic-3004-15339268,Southern Cross Railway Station (Melbourne City),5795.46,696.52
25-francis-street-coburg-vic-3058-16078116,Southern Cross Railway Station (Melbourne City),11632.58,971.33
310-350-victoria-street-north-melbourne-vic-3051-16078102,Southern Cross Railway Station (Melbourne City),2303.55,300.95
30-233-235-canterbury-road-st-kilda-west-vic-3182-16078085,Southern Cross Railway Station (Melbourne City),5894.54,552.64
11-taro-walk-rockbank-vic-3335-14953968,Rockbank Railway Station (Rockbank),1466.4,222.25
2-15-karen-street-highett-vic-3190-16078074,Southern Cross Railway Station (Melbourne City),24103.84,2055.18
112-1-danks-street-port-melbourne-vic-3207-16078056,Southern Cross Railway Station (Melbourne City),4410.71,504.95
unit-13p-189-powlett-st-east-melbourne-vic-3002-16078040,Southern Cross Railway Station (Melbourne City),4494.45,547.7
12-7-raglan-street-st-kilda-east-vic-3183-15298094,Southern Cross Railway Station (Melbourne City),7868.46,782.22
16-30-swindon-road-oakleigh-vic-3166-16078014,Southern Cross Railway Station (Melbourne City),19241.17,1406.76
1306-285-city-road-southbank-vic-3006-16077906,Southern Cross Railway Station (Melbourne City),1708.72,214.85
27-fellows-street-weir-views-vic-3338-15148214,Melton Railway Station (Melton South),2820.15,304.44
1-262-beaconsfield-parade-middle-park-vic-3206-16077829,Southern Cross Railway Station (Melbourne City),5216.67,536.98
15-harrison-drive-noble-park-vic-3174-16077811,Southern Cross Railway Station (Melbourne City),35772.56,2124.04
31-bryson-street-canterbury-vic-3126-16077796,Southern Cross Railway Station (Melbourne City),14526.26,1364.0
250a-stewart-street-brunswick-east-vic-3057-16053880,Southern Cross Railway Station (Melbourne City),8617.03,898.6
208-5-union-street-brunswick-vic-3056-16077779,Southern Cross Railway Station (Melbourne City),5983.39,658.86
19-somerset-drive-keysborough-vic-3173-16077778,Southern Cross Railway Station (Melbourne City),37660.0,2127.2
6-23-lansdowne-rd-st-kilda-east-vic-3183-16077748,Southern Cross Railway Station (Melbourne City),8842.43,869.35
4-woodward-street-springvale-vic-3171-16077724,Southern Cross Railway Station (Melbourne City),37359.66,2286.97
3402-61-haig-street-southbank-vic-3006-15171750,Southern Cross Railway Station (Melbourne City),1652.71,224.1
26-agnew-st-brighton-east-vic-3187-16077710,Southern Cross Railway Station (Melbourne City),15376.53,1403.7
