rent_address,stop_name,min_distance,min_duration
5-58-alexandra-st-st-kilda-east-vic-3183-16073874,Southern Cross Railway Station (Melbourne City),8729.81,832.01
1211-200-spencer-street-melbourne-vic-3000-16073870,Southern Cross Railway Station (Melbourne City),1397.94,150.39
2-841-toorak-road-hawthorn-east-vic-3123-16073848,Southern Cross Railway Station (Melbourne City),12246.12,1045.52
35-stratus-street-tarneit-vic-3029-16073803,Tarneit Railway Station (Tarneit),7301.81,673.55
5-661-663-nepean-highway-brighton-east-vic-3187-16073805,Southern Cross Railway Station (Melbourne City),15896.48,1396.59
35-stratus-street-tarneit-vic-3029-16073803,Tarneit Railway Station (Tarneit),7301.81,673.55
10-3-robin-street-altona-vic-3018-16073665,Ardeer Railway Station (Ardeer),13248.24,1129.12
4-48-weir-street-balwyn-vic-3103-16073644,Southern Cross Railway Station (Melbourne City),13704.85,1430.52
13-draconis-lane-williams-landing-vic-3027-16073635,Tarneit Railway Station (Tarneit),7663.72,561.44
2c-381-toorak-road-south-yarra-vic-3141-16073632,Southern Cross Railway Station (Melbourne City),6409.54,752.03
61-acland-street-st-kilda-vic-3182-16073629,Southern Cross Railway Station (Melbourne City),7011.3,694.14
1-15-union-road-surrey-hills-vic-3127-16073535,Southern Cross Railway Station (Melbourne City),15474.46,1409.12
2-5-ellis-road-glen-iris-vic-3146-16073465,Southern Cross Railway Station (Melbourne City),13838.22,1138.48
18e-481-st-kilda-road-melbourne-vic-3004-16073449,Southern Cross Railway Station (Melbourne City),5373.56,637.69
100-clarendon-street-coburg-vic-3058-16073408,Southern Cross Railway Station (Melbourne City),10535.87,842.6
9-55-blackwood-street-carnegie-vic-3163-16073375,Southern Cross Railway Station (Melbourne City),14937.57,1331.02
93-chomley-street-prahran-vic-3181-16073373,Southern Cross Railway Station (Melbourne City),8696.87,925.15
10-11-irving-avenue-prahran-vic-3181-16073356,Southern Cross Railway Station (Melbourne City),9346.54,931.55
167-richardson-street-middle-park-vic-3206-16073349,Southern Cross Railway Station (Melbourne City),4421.49,469.57
52-hope-street-brunswick-vic-3056-16048861,Southern Cross Railway Station (Melbourne City),7391.29,824.46
1-11-woorigoleen-road-toorak-vic-3142-16073252,Southern Cross Railway Station (Melbourne City),9559.32,874.79
5-26-union-street-richmond-vic-3121-16073238,Southern Cross Railway Station (Melbourne City),5008.68,616.39
1-82-ashley-street-west-footscray-vic-3012-16073237,Ardeer Railway Station (Ardeer),6427.37,697.76
46-alder-st-caulfield-south-vic-3162-16073205,Southern Cross Railway Station (Melbourne City),13178.59,1146.52
807-2-joseph-road-footscray-vic-3011-16073204,Southern Cross Railway Station (Melbourne City),4892.63,514.1
30-edenhope-circuit-armstrong-creek-vic-3217-16073183,Marshall Railway Station (Marshall),4549.82,434.57
67-weir-loop-bundoora-vic-3083-16073139,Southern Cross Railway Station (Melbourne City),19987.81,1862.47
1-66-riddell-parade-elsternwick-vic-3185-16073001,Southern Cross Railway Station (Melbourne City),10621.59,1080.55
6-359-balaclava-road-caulfield-north-vic-3161-16073003,Southern Cross Railway Station (Melbourne City),12006.5,1054.27
404-466-lygon-street-brunswick-vic-3056-16072893,Southern Cross Railway Station (Melbourne City),7936.85,814.25
1102-6-joseph-road-footscray-vic-3011-15336314,Southern Cross Railway Station (Melbourne City),5010.27,528.22
14-hawson-avenue-glen-huntly-vic-3163-16072886,Southern Cross Railway Station (Melbourne City),14423.68,1249.17
16-macedon-close-caroline-springs-vic-3023-16072871,Caroline Springs Railway Station (Ravenhall),3236.76,431.48
105-88-cambridge-street-collingwood-vic-3066-15175620,Southern Cross Railway Station (Melbourne City),4612.31,565.7
604-7-king-street-prahran-vic-3181-16072835,Southern Cross Railway Station (Melbourne City),7098.72,792.47
512-803-dandenong-road-malvern-east-vic-3145-16072805,Southern Cross Railway Station (Melbourne City),12490.66,1106.62
9-47-49-caroline-street-south-yarra-vic-3141-16072801,Southern Cross Railway Station (Melbourne City),5339.96,640.2
6d-9-beach-street-port-melbourne-vic-3207-16072776,Southern Cross Railway Station (Melbourne City),4592.58,550.42
3-20-malvern-grove-caulfield-north-vic-3161-16072766,Southern Cross Railway Station (Melbourne City),11025.16,1026.39
1-3-goldsmith-st-elwood-vic-3184-16072668,Southern Cross Railway Station (Melbourne City),8423.77,880.76
2401-14-16-the-esplanade-st-kilda-vic-3182-16072629,Southern Cross Railway Station (Melbourne City),6975.5,699.1
601-5-olive-york-way-brunswick-west-vic-3055-15143998,Southern Cross Railway Station (Melbourne City),9791.59,825.72
22-davis-avenue-south-yarra-vic-3141-16072495,Southern Cross Railway Station (Melbourne City),5827.58,706.55
9-123-beaconsfield-parade-albert-park-vic-3206-16072484,Southern Cross Railway Station (Melbourne City),4519.97,463.36
301-10-12-high-street-glen-iris-vic-3146-16072393,Southern Cross Railway Station (Melbourne City),14101.83,1163.57
3-40-northcote-avenue-caulfield-north-vic-3161-15503694,Southern Cross Railway Station (Melbourne City),12308.4,1097.32
5-556-dandenong-rd-caulfield-north-vic-3161-16072372,Southern Cross Railway Station (Melbourne City),10915.68,1047.27
3-102-truganini-road-carnegie-vic-3163-15350999,Southern Cross Railway Station (Melbourne City),15557.02,1345.69
1-1-namur-street-kew-east-vic-3102-16072307,Southern Cross Railway Station (Melbourne City),14439.88,1220.92
8-19-21-abbott-street-sandringham-vic-3191-16072299,Southern Cross Railway Station (Melbourne City),17353.84,1651.53
2401-14-16-the-esplanade-st-kilda-vic-3182-16072629,Southern Cross Railway Station (Melbourne City),6975.5,699.1
10-110-caroline-street-south-yarra-vic-3141-16072135,Southern Cross Railway Station (Melbourne City),5714.05,654.3
3-27-flinders-lane-melbourne-vic-3000-16072122,Southern Cross Railway Station (Melbourne City),2919.64,359.87
2-34-westerfield-drive-notting-hill-vic-3168-16072082,Southern Cross Railway Station (Melbourne City),24311.82,1638.89
45-69-palmer-street-richmond-vic-3121-16072067,Southern Cross Railway Station (Melbourne City),6520.56,747.81
613b-455-glen-huntly-road-elsternwick-vic-3185-16072040,Southern Cross Railway Station (Melbourne City),11111.54,1016.8
3-45-westbury-st-st-kilda-east-vic-3183-16071948,Southern Cross Railway Station (Melbourne City),7987.34,794.94
102-9-bligh-place-melbourne-vic-3000-16071806,Southern Cross Railway Station (Melbourne City),2027.42,258.92
4-34-horne-street-elsternwick-vic-3185-16071700,Southern Cross Railway Station (Melbourne City),9942.13,984.94
89-marshall-street-ivanhoe-vic-3079-16071672,Southern Cross Railway Station (Melbourne City),16074.21,1349.6
201-18-claremont-street-south-yarra-vic-3141-16071671,Southern Cross Railway Station (Melbourne City),6232.67,781.88
607-7-claremont-street-south-yarra-vic-3141-16071649,Southern Cross Railway Station (Melbourne City),6299.22,793.85
408-2-elland-avenue-box-hill-vic-3128-11439410,Southern Cross Railway Station (Melbourne City),21879.51,1574.88
304-17-gordon-street-elsternwick-vic-3185-16071640,Southern Cross Railway Station (Melbourne City),9883.12,988.43
1-14-bletchley-road-hughesdale-vic-3166-16071580,Southern Cross Railway Station (Melbourne City),19479.64,1432.49
9-9-11-adamson-street-brighton-vic-3186-16071478,Southern Cross Railway Station (Melbourne City),13947.47,1401.45
260-adderley-street-west-melbourne-vic-3003-16071421,Southern Cross Railway Station (Melbourne City),1678.85,217.07
207-esplanade-west-port-melbourne-vic-3207-16071401,Southern Cross Railway Station (Melbourne City),3776.89,429.12
75-pethajohn-parade-grovedale-vic-3216-16071375,Waurn Ponds Railway Station (Waurn Ponds),1952.83,191.37
14-straughan-st-glen-iris-vic-3146-16053776,Southern Cross Railway Station (Melbourne City),14592.23,1278.81
