rent_address,stop_name,min_distance,min_duration
801-8-joseph-road-footscray-vic-3011-16109999,Southern Cross Railway Station (Melbourne City),5018.79,529.24
26-hastings-road-hawthorn-east-vic-3123-16107338,Southern Cross Railway Station (Melbourne City),11613.01,1077.06
3-54-kooyong-road-caulfield-north-vic-3161-16104819,Southern Cross Railway Station (Melbourne City),10020.11,949.29
1-5-te-arai-ave-st-kilda-east-vic-3183-16103327,Southern Cross Railway Station (Melbourne City),9142.5,909.61
9-clapperton-street-bentleigh-vic-3204-16092512,Southern Cross Railway Station (Melbourne City),16493.27,1398.1
348-gooch-street-thornbury-vic-3071-16099884,Southern Cross Railway Station (Melbourne City),12999.25,1257.7
508-216-rouse-street-port-melbourne-vic-3207-16108824,Southern Cross Railway Station (Melbourne City),4411.99,516.04
2-6-8-keogh-court-pascoe-vale-vic-3044-16099318,Southern Cross Railway Station (Melbourne City),12621.75,1103.41
816-101-therry-st-melbourne-vic-3000-16068338,Southern Cross Railway Station (Melbourne City),2623.76,326.55
26-cummins-road-brighton-east-vic-3187-16105212,Southern Cross Railway Station (Melbourne City),17534.26,1576.1
30-390-queen-street-altona-meadows-vic-3028-16110953,Tarneit Railway Station (Tarneit),12040.28,852.79
16-york-street-caulfield-south-vic-3162-16112581,Southern Cross Railway Station (Melbourne City),12838.41,1128.14
19-160-grange-road-carnegie-vic-3163-16092925,Southern Cross Railway Station (Melbourne City),14903.29,1300.24
1404-4-joseph-road-footscray-vic-3011-15362715,Southern Cross Railway Station (Melbourne City),4964.59,522.73
808-2-joseph-road-footscray-vic-3011-15874277,Southern Cross Railway Station (Melbourne City),4892.63,514.1
4-13-blackburn-street-surrey-hills-vic-3127-16109055,Southern Cross Railway Station (Melbourne City),14932.45,1516.78
208-611-sydney-road-brunswick-vic-3056-15144017,Southern Cross Railway Station (Melbourne City),7205.67,810.63
24-prospect-hill-road-camberwell-vic-3124-16092042,Southern Cross Railway Station (Melbourne City),12454.45,1174.84
21-findon-crescent-kew-vic-3101-16113943,Southern Cross Railway Station (Melbourne City),7663.38,893.54
114-4-acacia-place-abbotsford-vic-3067-16097009,Southern Cross Railway Station (Melbourne City),6863.78,815.12
806-296-victoria-parade-east-melbourne-vic-3002-13799976,Southern Cross Railway Station (Melbourne City),3982.15,486.24
63-monash-ave-balwyn-vic-3103-16111877,Southern Cross Railway Station (Melbourne City),15723.95,1313.83
3-40-glenbrook-avenue-clayton-vic-3168-16111672,Southern Cross Railway Station (Melbourne City),23572.24,1594.41
8-1091-burke-road-hawthorn-east-vic-3123-16096688,Southern Cross Railway Station (Melbourne City),11350.91,1193.75
g07-3-claire-street-mckinnon-vic-3204-15478778,Southern Cross Railway Station (Melbourne City),16998.38,1460.52
2-147-lawrence-street-wodonga-vic-3690-16107639,Wodonga Railway Station (Wodonga),4903.33,487.45
1-368-graham-street-port-melbourne-vic-3207-16093260,Southern Cross Railway Station (Melbourne City),3811.11,445.06
413-11-urquhart-street-coburg-vic-3058-15467995,Southern Cross Railway Station (Melbourne City),13154.29,1139.63
9-40-ormond-road-elwood-vic-3184-16104855,Southern Cross Railway Station (Melbourne City),9291.25,910.17
4-470-punt-road-south-yarra-vic-3141-16111404,Southern Cross Railway Station (Melbourne City),5465.09,618.93
313-394-collins-street-melbourne-vic-3000-15401052,Southern Cross Railway Station (Melbourne City),1828.25,211.47
306-267-277-lygon-street-brunswick-vic-3056-16099911,Southern Cross Railway Station (Melbourne City),7148.33,758.66
145a-church-street-brighton-vic-3186-16108276,Southern Cross Railway Station (Melbourne City),13660.95,1342.58
4-19-milton-street-elwood-vic-3184-16106784,Southern Cross Railway Station (Melbourne City),8514.21,877.86
4-92-brougham-street-kew-vic-3101-16092405,Southern Cross Railway Station (Melbourne City),11170.99,1061.16
33-bell-street-fitzroy-vic-3065-16110446,Southern Cross Railway Station (Melbourne City),4615.11,547.78
5-8-john-street-elwood-vic-3184-16106183,Southern Cross Railway Station (Melbourne City),9002.82,926.39
21-high-street-kew-vic-3101-16111438,Southern Cross Railway Station (Melbourne City),8070.97,907.1
213-albert-street-brunswick-vic-3056-16112143,Southern Cross Railway Station (Melbourne City),6738.0,756.54
10-798-warrigal-road-malvern-east-vic-3145-16103154,Southern Cross Railway Station (Melbourne City),18528.26,1322.75
3-188-bay-road-sandringham-vic-3191-16112438,Southern Cross Railway Station (Melbourne City),19999.62,1810.98
28-somerset-road-glen-iris-vic-3146-16108831,Southern Cross Railway Station (Melbourne City),14951.17,1264.07
6-5-winifred-essendon-vic-3040-16105691,Southern Cross Railway Station (Melbourne City),11586.86,980.99
2-12-chastleton-avenue-toorak-vic-3142-16111165,Southern Cross Railway Station (Melbourne City),8401.69,769.55
42-321-chapel-street-prahran-vic-3181-16094332,Southern Cross Railway Station (Melbourne City),6852.57,773.81
2-7-ormond-road-ormond-vic-3204-16096904,Southern Cross Railway Station (Melbourne City),16112.81,1415.21
1215-7-claremont-street-south-yarra-vic-3141-16108496,Southern Cross Railway Station (Melbourne City),6299.22,793.85
11-115-victoria-rd-hawthorn-east-vic-3123-16099268,Southern Cross Railway Station (Melbourne City),10508.77,1125.01
2-6-charlotte-place-st-kilda-vic-3182-16104068,Southern Cross Railway Station (Melbourne City),7415.92,755.63
1-16-darling-street-south-yarra-vic-3141-16100628,Southern Cross Railway Station (Melbourne City),5669.61,665.32
208-20-station-street-highett-vic-3190-16092254,Southern Cross Railway Station (Melbourne City),21091.0,1926.4
35-mahla-avenue-wollert-vic-3750-16092524,Donnybrook Railway Station (Donnybrook),15481.6,747.14
5-61-stanley-street-west-melbourne-vic-3003-16105408,Southern Cross Railway Station (Melbourne City),1579.49,201.97
204-294-lygon-street-brunswick-east-vic-3057-15429522,Southern Cross Railway Station (Melbourne City),7278.73,773.73
16-rossmoyne-street-thornbury-vic-3071-16107643,Southern Cross Railway Station (Melbourne City),10791.48,1006.03
4-peter-st-south-yarra-vic-3141-16111285,Southern Cross Railway Station (Melbourne City),5816.93,682.15
2-17-railway-parade-murrumbeena-vic-3163-16109008,Southern Cross Railway Station (Melbourne City),16005.46,1449.94
1-2-cunningham-place-oakleigh-south-vic-3167-16094025,Southern Cross Railway Station (Melbourne City),26049.68,2056.08
204-27-the-avenue-windsor-vic-3181-16103482,Southern Cross Railway Station (Melbourne City),7686.77,876.83
3-28a-carlisle-crescent-hughesdale-vic-3166-15840574,Southern Cross Railway Station (Melbourne City),20518.05,1543.67
