rent_address,stop_name,min_distance,min_duration
17-watson-street-glen-iris-vic-3146-16104587,Southern Cross Railway Station (Melbourne City),15050.24,1249.89
203-1298-glen-huntly-road-carnegie-vic-3163-16106830,Southern Cross Railway Station (Melbourne City),15070.37,1306.76
6-241-nicholson-street-abbotsford-vic-3067-11018248,Southern Cross Railway Station (Melbourne City),6356.45,739.86
5-23-camira-street-malvern-east-vic-3145-15363345,Southern Cross Railway Station (Melbourne City),18714.19,1348.78
1411-250-elizabeth-street-melbourne-vic-3000-16092022,Southern Cross Railway Station (Melbourne City),2410.42,266.29
3-16-eildon-road-st-kilda-vic-3182-16110741,Southern Cross Railway Station (Melbourne City),6791.3,694.15
2-876-hampton-street-brighton-vic-3186-16109894,Southern Cross Railway Station (Melbourne City),14825.39,1335.39
7-562-little-bourke-street-melbourne-vic-3000-16094300,Southern Cross Railway Station (Melbourne City),1692.09,195.7
g04-652-high-street-prahran-vic-3181-16111416,Southern Cross Railway Station (Melbourne City),8727.76,918.59
2-309-hawthorn-road-caulfield-north-vic-3161-16110754,Southern Cross Railway Station (Melbourne City),11975.5,1049.93
717-101-tram-road-doncaster-vic-3108-16103524,Southern Cross Railway Station (Melbourne City),20014.84,1425.19
2-70-power-street-hawthorn-vic-3122-16075968,Southern Cross Railway Station (Melbourne City),8087.16,937.98
2-12-sylvester-street-oak-park-vic-3046-16105234,Southern Cross Railway Station (Melbourne City),13011.98,1194.11
207-79-merton-street-altona-meadows-vic-3028-16107073,Tarneit Railway Station (Tarneit),12024.61,856.97
6-11-kooyong-road-caulfield-north-vic-3161-16035335,Southern Cross Railway Station (Melbourne City),9950.6,945.0
201-6-station-st-caulfield-north-vic-3161-16108638,Southern Cross Railway Station (Melbourne City),12244.53,1084.94
5-111-ruskin-street-elwood-vic-3184-16104155,Southern Cross Railway Station (Melbourne City),8764.38,880.46
4-19-chapman-street-north-melbourne-vic-3051-16112887,Southern Cross Railway Station (Melbourne City),3318.78,401.89
1-969-riversdale-road-surrey-hills-vic-3127-16099850,Southern Cross Railway Station (Melbourne City),15476.0,1410.98
6-45-coorigil-road-carnegie-vic-3163-16091052,Southern Cross Railway Station (Melbourne City),15890.25,1401.15
8-27-oxford-street-box-hill-vic-3128-16098733,Southern Cross Railway Station (Melbourne City),22037.26,1623.28
601-8-exploration-lane-melbourne-vic-3000-16081723,Southern Cross Railway Station (Melbourne City),3353.56,394.56
494-abbotsford-street-north-melbourne-vic-3051-16093609,Southern Cross Railway Station (Melbourne City),3385.82,375.1
33-carramar-street-chadstone-vic-3148-16096061,Southern Cross Railway Station (Melbourne City),19313.27,1459.87
6-1403-dandenong-road-malvern-east-vic-3145-16094655,Southern Cross Railway Station (Melbourne City),19180.54,1393.38
4-24-lascelles-avenue-toorak-vic-3142-16111381,Southern Cross Railway Station (Melbourne City),8919.41,818.58
13-343-beaconsfield-parade-st-kilda-west-vic-3182-16108716,Southern Cross Railway Station (Melbourne City),6365.09,632.68
35-233-canterbury-road-st-kilda-west-vic-3182-16109040,Southern Cross Railway Station (Melbourne City),5894.54,552.64
17-wandoo-avenue-clarinda-vic-3169-16108397,Southern Cross Railway Station (Melbourne City),24855.46,1943.55
6-25-dickens-street-elwood-vic-3184-16099687,Southern Cross Railway Station (Melbourne City),8210.15,859.96
107-15-bond-street-caulfield-vic-3162-15367271,Southern Cross Railway Station (Melbourne City),12211.23,1083.75
10-216-station-street-edithvale-vic-3196-14486078,Southern Cross Railway Station (Melbourne City),48424.57,2876.0
7-54-tennyson-street-elwood-vic-3184-16106407,Southern Cross Railway Station (Melbourne City),8505.6,875.8
814-4-acacia-place-abbotsford-vic-3067-16097710,Southern Cross Railway Station (Melbourne City),6863.78,815.12
610-2-6-railway-road-cheltenham-vic-3192-16092472,Southern Cross Railway Station (Melbourne City),25232.64,2192.35
1908-6-joseph-road-footscray-vic-3011-15399494,Southern Cross Railway Station (Melbourne City),5010.27,528.22
311-7-nepean-highway-elsternwick-vic-3185-16099376,Southern Cross Railway Station (Melbourne City),9777.95,984.95
27-rocco-avenue-donnybrook-vic-3064-16098102,Donnybrook Railway Station (Donnybrook),672.47,107.5
15-4-wills-street-glen-iris-vic-3146-16098084,Southern Cross Railway Station (Melbourne City),12926.01,1064.46
2-119-victoria-road-hawthorn-east-vic-3123-16091571,Southern Cross Railway Station (Melbourne City),10471.18,1126.6
5-31-33-o-connor-street-brunswick-east-vic-3057-16109350,Southern Cross Railway Station (Melbourne City),7112.17,767.83
13-2a-robe-street-st-kilda-vic-3182-16113609,Southern Cross Railway Station (Melbourne City),7021.75,695.38
808-250-city-road-southbank-vic-3006-16103830,Southern Cross Railway Station (Melbourne City),1726.76,237.2
7a-fraser-street-bentleigh-east-vic-3165-16104506,Southern Cross Railway Station (Melbourne City),19271.96,1730.44
4008-45-clarke-street-southbank-vic-3006-16098289,Southern Cross Railway Station (Melbourne City),1854.8,240.4
8-yuille-street-brighton-vic-3186-16105002,Southern Cross Railway Station (Melbourne City),14942.58,1461.22
1-339-brunswick-road-brunswick-vic-3056-16096511,Southern Cross Railway Station (Melbourne City),7108.28,657.8
