,rent_address,stop_name,min_distance,min_duration,postcode,price
221,112-4-acacia-place-abbotsford-vic-3067-16104805,Southern Cross Railway Station (Melbourne City),6863.78,815.12,3067,795.0
222,02-378-st-georges-road-fitzroy-north-vic-3068-16111995,Southern Cross Railway Station (Melbourne City),7529.6,739.14,3068,450.0
223,15-queen-street-fitzroy-north-vic-3068-16098797,Southern Cross Railway Station (Melbourne City),7620.06,839.24,3068,635.0
224,48-clifton-avenue-clifton-hill-vic-3068-16092358,Southern Cross Railway Station (Melbourne City),7303.19,926.01,3068,650.0
225,304-38-nicholson-street-fitzroy-north-vic-3068-16098711,Southern Cross Railway Station (Melbourne City),7517.49,806.87,3068,550.0
226,g2-26-nicholson-street-fitzroy-north-vic-3068-16108768,Southern Cross Railway Station (Melbourne City),7426.53,796.29,3068,590.0
227,304-11-reid-street-fitzroy-north-vic-3068-16098276,Southern Cross Railway Station (Melbourne City),6341.31,683.32,3068,450.0
228,103-38-nicholson-street-fitzroy-north-vic-3068-16097154,Southern Cross Railway Station (Melbourne City),7517.49,806.87,3068,375.0
229,45-mckean-street-fitzroy-north-vic-3068-16092855,Southern Cross Railway Station (Melbourne City),6467.27,790.81,3068,550.0
230,108a-queens-parade-fitzroy-north-vic-3068-16113014,Southern Cross Railway Station (Melbourne City),6267.91,742.97,3068,650.0
231,478-wellington-street-clifton-hill-vic-3068-16105769,Southern Cross Railway Station (Melbourne City),6509.47,784.87,3068,480.0
232,g04-66-waterloo-road-northcote-vic-3070-16108577,Southern Cross Railway Station (Melbourne City),9694.68,1056.5,3070,520.0
233,67-clarke-street-northcote-vic-3070-16092703,Southern Cross Railway Station (Melbourne City),8020.24,795.83,3070,650.0
234,29-turnball-grove-northcote-vic-3070-16110278,Southern Cross Railway Station (Melbourne City),9386.02,939.17,3070,610.0
235,9a-spencer-street-northcote-vic-3070-16103679,Southern Cross Railway Station (Melbourne City),9627.82,934.74,3070,645.0
236,8-133-clarke-street-northcote-vic-3070-16091779,Southern Cross Railway Station (Melbourne City),8227.92,851.09,3070,340.0
237,202-2-separation-street-northcote-vic-3070-16099480,Southern Cross Railway Station (Melbourne City),9437.41,930.32,3070,460.0
238,2-274-st-georges-road-northcote-vic-3070-16113021,Southern Cross Railway Station (Melbourne City),9398.58,892.58,3070,570.0
239,6-22-french-avenue-northcote-vic-3070-16099680,Southern Cross Railway Station (Melbourne City),10699.2,1064.41,3070,680.0
240,121-5-beavers-road-northcote-vic-3070-16088994,Southern Cross Railway Station (Melbourne City),9547.95,960.73,3070,485.0
241,207-2-6-mccutcheon-street-northcote-vic-3070-15874383,Southern Cross Railway Station (Melbourne City),9573.61,944.99,3070,500.0
242,8-victoria-road-northcote-vic-3070-16093432,Southern Cross Railway Station (Melbourne City),9888.31,996.87,3070,680.0
243,4-86-normanby-avenue-thornbury-vic-3071-16108540,Southern Cross Railway Station (Melbourne City),9943.0,936.3,3071,560.0
244,59-comas-grove-thornbury-vic-3071-16108541,Southern Cross Railway Station (Melbourne City),11415.2,1055.5,3071,740.0
245,3-291-rathmines-street-thornbury-vic-3071-16091151,Southern Cross Railway Station (Melbourne City),11798.57,1120.28,3071,680.0
246,348-gooch-street-thornbury-vic-3071-16099884,Southern Cross Railway Station (Melbourne City),12999.25,1257.7,3071,700.0
247,13-fenwick-street-thornbury-vic-3071-16108011,Southern Cross Railway Station (Melbourne City),10864.67,1052.61,3071,630.0
248,16-rossmoyne-street-thornbury-vic-3071-16107643,Southern Cross Railway Station (Melbourne City),10791.48,1006.03,3071,670.0
249,13-58-clarendon-street-thornbury-vic-3071-16101018,Southern Cross Railway Station (Melbourne City),10751.23,1057.79,3071,400.0
250,118-normanby-avenue-thornbury-vic-3071-16109205,Southern Cross Railway Station (Melbourne City),10164.21,952.23,3071,750.0
251,8-52-pender-street-thornbury-vic-3071-16113012,Southern Cross Railway Station (Melbourne City),12082.74,1143.13,3071,260.0
252,47-speight-street-thornbury-vic-3071-16094346,Southern Cross Railway Station (Melbourne City),11198.47,1093.03,3071,730.0
253,110-raglan-street-preston-vic-3072-16103893,Southern Cross Railway Station (Melbourne City),12989.85,1170.93,3072,595.0
254,78-oakover-road-preston-vic-3072-16096755,Southern Cross Railway Station (Melbourne City),11318.83,1111.81,3072,1200.0
255,4-492-plenty-road-preston-vic-3072-16103925,Southern Cross Railway Station (Melbourne City),13087.68,1205.1,3072,500.0
256,19-122-high-street-preston-vic-3072-16112735,Southern Cross Railway Station (Melbourne City),11908.25,1077.11,3072,450.0
257,10-949-high-street-reservoir-vic-3073-15297144,Southern Cross Railway Station (Melbourne City),15625.88,1451.05,3073,490.0
258,1-125-henty-street-reservoir-vic-3073-16113414,Southern Cross Railway Station (Melbourne City),15032.33,1402.73,3073,450.0
259,1-24-charlton-cres-reservoir-vic-3073-16109817,Southern Cross Railway Station (Melbourne City),15984.12,1514.08,3073,425.0
260,2-123-cheddar-road-reservoir-vic-3073-16106073,Southern Cross Railway Station (Melbourne City),16701.29,1513.34,3073,425.0
261,24-6-hensley-road-lalor-vic-3075-16093487,Donnybrook Railway Station (Donnybrook),20533.53,1235.56,3075,450.0
262,23-palm-street-fairfield-vic-3078-16099457,Southern Cross Railway Station (Melbourne City),11614.83,1176.74,3078,890.0
263,1-150-grange-road-alphington-vic-3078-16099545,Southern Cross Railway Station (Melbourne City),11966.15,1209.9,3078,320.0
264,3-43-gillies-street-fairfield-vic-3078-16100715,Southern Cross Railway Station (Melbourne City),12221.42,1169.28,3078,290.0
265,201-21-mills-boulevard-alphington-vic-3078-16094987,Southern Cross Railway Station (Melbourne City),11007.38,1114.56,3078,540.0
266,3-91-livingstone-street-ivanhoe-vic-3079-16097930,Southern Cross Railway Station (Melbourne City),12994.16,1236.82,3079,365.0
267,9-182-hawdon-street-heidelberg-vic-3084-16105331,Southern Cross Railway Station (Melbourne City),17577.06,1556.96,3084,670.0
268,level-2-5-9-martin-street-heidelberg-vic-3084-16103734,Southern Cross Railway Station (Melbourne City),17418.08,1509.39,3084,440.0
269,4-74-darebin-st-heidelberg-vic-3084-16113528,Southern Cross Railway Station (Melbourne City),17318.8,1520.52,3084,450.0
270,202-39-studley-park-rd-kew-vic-3101-16110655,Southern Cross Railway Station (Melbourne City),8528.87,957.19,3101,595.0
271,3-1a-wimba-avenue-kew-vic-3101-16100819,Southern Cross Railway Station (Melbourne City),10671.9,1159.7,3101,475.0
272,g09-59-earl-street-kew-vic-3101-14910454,Southern Cross Railway Station (Melbourne City),10375.67,997.38,3101,395.0
273,19-asquith-street-kew-vic-3101-16113258,Southern Cross Railway Station (Melbourne City),11230.22,1074.61,3101,720.0
274,2-grace-court-kew-vic-3101-16095943,Southern Cross Railway Station (Melbourne City),10508.13,1021.62,3101,920.0
275,4-92-brougham-street-kew-vic-3101-16092405,Southern Cross Railway Station (Melbourne City),11170.99,1061.16,3101,1100.0
276,21-high-street-kew-vic-3101-16111438,Southern Cross Railway Station (Melbourne City),8070.97,907.1,3101,700.0
277,1-12-stawell-street-kew-vic-3101-16108050,Southern Cross Railway Station (Melbourne City),9019.65,1024.31,3101,700.0
278,21-findon-crescent-kew-vic-3101-16113943,Southern Cross Railway Station (Melbourne City),7663.38,893.54,3101,1600.0
279,3-92-brougham-street-kew-vic-3101-16092388,Southern Cross Railway Station (Melbourne City),11168.63,1060.82,3101,1200.0
280,5-33-parkhill-road-kew-vic-3101-16112182,Southern Cross Railway Station (Melbourne City),10596.81,1143.93,3101,650.0
281,9-39-studley-park-rd-kew-vic-3101-16110655,Southern Cross Railway Station (Melbourne City),8528.87,957.19,3101,595.0
282,6-8-clyde-street-kew-east-vic-3102-16106556,Southern Cross Railway Station (Melbourne City),12445.54,1233.05,3102,400.0
283,46-elm-grove-kew-east-vic-3102-16099817,Southern Cross Railway Station (Melbourne City),12322.35,1246.99,3102,720.0
284,105-18-cadow-street-kew-east-vic-3102-16104932,Southern Cross Railway Station (Melbourne City),12363.82,1224.19,3102,475.0
285,4-15-munro-st-kew-east-vic-3102-16103832,Southern Cross Railway Station (Melbourne City),13876.25,1150.69,3102,550.0
286,3-17-munro-st-kew-east-vic-3102-16104263,Southern Cross Railway Station (Melbourne City),13858.48,1148.14,3102,900.0
287,128-gordon-street-balwyn-vic-3103-16091813,Southern Cross Railway Station (Melbourne City),13269.42,1362.83,3103,1100.0
288,6-eyre-st-balwyn-vic-3103-16095631,Southern Cross Railway Station (Melbourne City),15332.18,1288.59,3103,1300.0
289,2-bennett-street-deepdene-vic-3103-16104504,Southern Cross Railway Station (Melbourne City),12190.39,1293.43,3103,1175.0
290,101-20-weir-street-balwyn-vic-3103-16106435,Southern Cross Railway Station (Melbourne City),13657.52,1427.07,3103,400.0
291,44-elliott-ave-balwyn-vic-3103-16105752,Southern Cross Railway Station (Melbourne City),15963.56,1337.57,3103,590.0
292,110-182-whitehorse-road-balwyn-vic-3103-15840276,Southern Cross Railway Station (Melbourne City),12824.19,1320.27,3103,360.0
293,63-monash-ave-balwyn-vic-3103-16111877,Southern Cross Railway Station (Melbourne City),15723.95,1313.83,3103,800.0
294,23-bolinda-road-balwyn-north-vic-3104-16098242,Southern Cross Railway Station (Melbourne City),15930.17,1362.56,3104,600.0
295,10-208-210-high-street-templestowe-lower-vic-3107-16091613,Southern Cross Railway Station (Melbourne City),18193.12,1456.02,3107,400.0
296,717-101-tram-road-doncaster-vic-3108-16103524,Southern Cross Railway Station (Melbourne City),20014.84,1425.19,3108,500.0
297,1-383-serpells-road-doncaster-east-vic-3109-16111336,Southern Cross Railway Station (Melbourne City),26808.6,1849.26,3109,600.0
298,50-thea-grove-doncaster-east-vic-3109-16094598,Southern Cross Railway Station (Melbourne City),23295.1,1574.02,3109,480.0
299,205-1-redhill-terrace-doncaster-east-vic-3109-16094041,Southern Cross Railway Station (Melbourne City),27125.1,1887.55,3109,500.0
300,21-872-874-doncaster-road-doncaster-east-vic-3109-16093627,Southern Cross Railway Station (Melbourne City),22396.07,1523.3,3109,365.0
301,211-7-red-hill-terrace-doncaster-east-vic-3109-16092464,Southern Cross Railway Station (Melbourne City),27198.22,1905.09,3109,440.0
302,34-abinger-street-richmond-vic-3121-16096038,Southern Cross Railway Station (Melbourne City),5711.84,698.41,3121,500.0
303,57-lord-st-richmond-vic-3121-16112934,Southern Cross Railway Station (Melbourne City),6164.84,736.18,3121,1300.0
304,79-buckingham-street-richmond-vic-3121-16100639,Southern Cross Railway Station (Melbourne City),6264.73,757.55,3121,850.0
305,308-71-canterbury-street-richmond-vic-3121-14973757,Southern Cross Railway Station (Melbourne City),8410.74,763.13,3121,515.0
306,218-71-abinger-street-richmond-vic-3121-16094828,Southern Cross Railway Station (Melbourne City),5989.55,694.12,3121,575.0
307,15-gibdon-street-burnley-vic-3121-16105787,Southern Cross Railway Station (Melbourne City),7670.8,676.24,3121,770.0
308,304-27-dickmann-street-richmond-vic-3121-16113260,Southern Cross Railway Station (Melbourne City),5779.34,700.73,3121,595.0
309,17-6-adam-street-richmond-vic-3121-16100713,Southern Cross Railway Station (Melbourne City),7964.92,711.51,3121,325.0
310,2-7-jika-place-richmond-vic-3121-16096685,Southern Cross Railway Station (Melbourne City),4987.34,614.36,3121,540.0
311,g01-8-carroll-street-richmond-vic-3121-16105144,Southern Cross Railway Station (Melbourne City),5553.08,664.87,3121,465.0
312,14-lesney-street-richmond-vic-3121-16111270,Southern Cross Railway Station (Melbourne City),5967.37,724.27,3121,725.0
313,40-wellington-street-richmond-vic-3121-16094652,Southern Cross Railway Station (Melbourne City),5210.04,641.57,3121,780.0
314,4-82-buckingham-street-richmond-vic-3121-16109770,Southern Cross Railway Station (Melbourne City),6269.24,758.37,3121,450.0
315,607-253-bridge-road-richmond-vic-3121-16100906,Southern Cross Railway Station (Melbourne City),5245.53,622.44,3121,420.0
316,158-burnley-street-richmond-vic-3121-13706826,Southern Cross Railway Station (Melbourne City),6354.71,771.37,3121,825.0
317,21-dover-street-richmond-vic-3121-16103850,Southern Cross Railway Station (Melbourne City),5656.73,710.36,3121,650.0
318,104-71-abinger-street-richmond-vic-3121-16096988,Southern Cross Railway Station (Melbourne City),5989.55,694.12,3121,500.0
319,402-77-abinger-street-richmond-vic-3121-16110511,Southern Cross Railway Station (Melbourne City),6003.97,697.58,3121,640.0
320,69-brighton-street-richmond-vic-3121-16096202,Southern Cross Railway Station (Melbourne City),6266.35,775.75,3121,650.0
321,75-neptune-street-richmond-vic-3121-16110194,Southern Cross Railway Station (Melbourne City),6372.18,759.71,3121,650.0
322,16-2a-brougham-street-richmond-vic-3121-16094696,Southern Cross Railway Station (Melbourne City),5761.65,698.43,3121,420.0
323,20-davison-street-richmond-vic-3121-6782699,Southern Cross Railway Station (Melbourne City),6406.38,768.71,3121,550.0
324,301-27-dickmann-street-richmond-vic-3121-16112647,Southern Cross Railway Station (Melbourne City),5779.34,700.73,3121,600.0
325,2-81-abinger-street-richmond-vic-3121-16099075,Southern Cross Railway Station (Melbourne City),6034.49,709.5,3121,800.0
326,18-park-grove-richmond-vic-3121-16105798,Southern Cross Railway Station (Melbourne City),8969.9,818.83,3121,550.0
327,94-lennox-street-richmond-vic-3121-16113257,Southern Cross Railway Station (Melbourne City),5360.96,648.41,3121,700.0
328,13a-laity-street-richmond-vic-3121-16099660,Southern Cross Railway Station (Melbourne City),6154.5,729.55,3121,1200.0
329,5-4-little-buckingham-street-richmond-vic-3121-16099408,Southern Cross Railway Station (Melbourne City),5946.04,704.97,3121,840.0
330,6-183-coppin-street-richmond-vic-3121-16105773,Southern Cross Railway Station (Melbourne City),6379.17,715.09,3121,340.0
331,73-fraser-street-richmond-vic-3121-16091575,Southern Cross Railway Station (Melbourne City),6311.72,720.23,3121,645.0
332,57-lincoln-street-richmond-vic-3121-16092170,Southern Cross Railway Station (Melbourne City),6326.7,757.82,3121,640.0
333,46-73-river-street-richmond-vic-3121-16094613,Southern Cross Railway Station (Melbourne City),6740.12,774.96,3121,425.0
334,3-17-moorhouse-street-richmond-vic-3121-13330833,Southern Cross Railway Station (Melbourne City),4702.42,582.37,3121,650.0
335,5-lightfoot-street-richmond-vic-3121-10274422,Southern Cross Railway Station (Melbourne City),6828.44,814.31,3121,650.0
336,3-52-baker-street-richmond-vic-3121-16098254,Southern Cross Railway Station (Melbourne City),6355.8,772.04,3121,400.0
337,11-shamrock-street-richmond-vic-3121-16091440,Southern Cross Railway Station (Melbourne City),6121.8,758.06,3121,695.0
338,19-canterbury-street-richmond-vic-3121-16096668,Southern Cross Railway Station (Melbourne City),6719.21,769.66,3121,700.0
339,98a-stawell-street-richmond-vic-3121-16104417,Southern Cross Railway Station (Melbourne City),8682.62,781.31,3121,525.0
340,429-burnley-street-richmond-vic-3121-16100386,Southern Cross Railway Station (Melbourne City),7937.56,713.72,3121,925.0
341,5-19-palmer-street-richmond-vic-3121-16098868,Southern Cross Railway Station (Melbourne City),6036.43,710.83,3121,700.0
342,12-murray-street-richmond-vic-3121-16103776,Southern Cross Railway Station (Melbourne City),6207.08,742.53,3121,640.0
343,75-cutter-street-richmond-vic-3121-16105791,Southern Cross Railway Station (Melbourne City),8682.35,798.62,3121,750.0
344,6-44-type-street-richmond-vic-3121-16099000,Southern Cross Railway Station (Melbourne City),6500.07,750.53,3121,330.0
345,13-23-power-street-hawthorn-vic-3122-16092614,Southern Cross Railway Station (Melbourne City),8245.72,959.27,3122,325.0
346,3-197-auburn-road-hawthorn-vic-3122-16096743,Southern Cross Railway Station (Melbourne City),11067.11,1037.58,3122,310.0
347,6-33-grove-rd-hawthorn-vic-3122-16094567,Southern Cross Railway Station (Melbourne City),7939.02,910.98,3122,430.0
348,34-589-glenferrie-road-hawthorn-vic-3122-16094937,Southern Cross Railway Station (Melbourne City),10317.68,973.49,3122,265.0
349,13-112-riversdale-road-hawthorn-vic-3122-16106515,Southern Cross Railway Station (Melbourne City),10048.39,954.11,3122,460.0
350,20-523-burwood-road-hawthorn-vic-3122-16103788,Southern Cross Railway Station (Melbourne City),9107.59,996.35,3122,550.0
351,7-connell-street-hawthorn-vic-3122-16112571,Southern Cross Railway Station (Melbourne City),7664.52,899.07,3122,895.0
352,5-selbourne-street-hawthorn-vic-3122-16100969,Southern Cross Railway Station (Melbourne City),9577.33,1095.66,3122,715.0
353,18-112-riversdale-road-hawthorn-vic-3122-16108055,Southern Cross Railway Station (Melbourne City),10048.39,954.11,3122,350.0
354,5-56-58-burwood-road-hawthorn-vic-3122-16096828,Southern Cross Railway Station (Melbourne City),7607.81,879.84,3122,375.0
355,103-567-569-glenferrie-road-hawthorn-vic-3122-16108509,Southern Cross Railway Station (Melbourne City),10082.32,956.55,3122,525.0
356,10-henrietta-st-hawthorn-vic-3122-16094383,Southern Cross Railway Station (Melbourne City),10073.34,962.84,3122,900.0
357,109-39-riversdale-road-hawthorn-vic-3122-16109227,Southern Cross Railway Station (Melbourne City),9419.85,908.86,3122,600.0
358,8-1b-kinkora-road-hawthorn-vic-3122-16104258,Southern Cross Railway Station (Melbourne City),8392.85,967.77,3122,380.0
359,4-32-power-street-hawthorn-vic-3122-16103495,Southern Cross Railway Station (Melbourne City),8114.38,951.89,3122,350.0
360,4-3-finchley-court-hawthorn-vic-3122-16104849,Southern Cross Railway Station (Melbourne City),10380.53,997.24,3122,450.0
361,16-197-auburn-road-hawthorn-vic-3122-16109889,Southern Cross Railway Station (Melbourne City),11067.11,1037.58,3122,350.0
362,104-77-riversdale-road-hawthorn-vic-3122-16100086,Southern Cross Railway Station (Melbourne City),9740.77,931.96,3122,1175.0
363,2-70-power-street-hawthorn-vic-3122-16075968,Southern Cross Railway Station (Melbourne City),8087.16,937.98,3122,470.0
364,9-312-316-barkers-road-hawthorn-vic-3122-16109610,Southern Cross Railway Station (Melbourne City),9626.47,1058.1,3122,725.0
365,10-edlington-street-hawthorn-vic-3122-16113945,Southern Cross Railway Station (Melbourne City),9591.83,1035.7,3122,800.0
366,304-708-burwood-rd-hawthorn-vic-3122-16096604,Southern Cross Railway Station (Melbourne City),9940.96,1065.56,3122,650.0
367,209-8-montrose-street-hawthorn-east-vic-3123-16109618,Southern Cross Railway Station (Melbourne City),9621.77,1046.56,3123,400.0
368,33-broomfield-road-hawthorn-east-vic-3123-16098753,Southern Cross Railway Station (Melbourne City),11015.99,1033.39,3123,1000.0
369,11-115-victoria-rd-hawthorn-east-vic-3123-16099268,Southern Cross Railway Station (Melbourne City),10508.77,1125.01,3123,310.0
370,2-31-33-caroline-street-hawthorn-east-vic-3123-16109612,Southern Cross Railway Station (Melbourne City),11126.91,1059.8,3123,370.0
371,12-2-freeman-street-hawthorn-east-vic-3123-16099575,Southern Cross Railway Station (Melbourne City),10316.76,1119.97,3123,275.0
372,ug05c-55-camberwell-road-hawthorn-east-vic-3123-16065863,Southern Cross Railway Station (Melbourne City),10004.78,1063.18,3123,615.0
373,23-11-auburn-gr-hawthorn-east-vic-3123-16106129,Southern Cross Railway Station (Melbourne City),9747.18,1055.45,3123,420.0
374,304-708-burwood-rd-hawthorn-east-vic-3123-16096604,Southern Cross Railway Station (Melbourne City),9940.96,1065.56,3123,650.0
375,107-35-camberwell-road-hawthorn-east-vic-3123-16104010,Southern Cross Railway Station (Melbourne City),9908.17,1055.45,3123,625.0
376,2-21-munro-st-hawthorn-east-vic-3123-16108516,Southern Cross Railway Station (Melbourne City),11149.87,1064.17,3123,425.0
377,2-119-victoria-road-hawthorn-east-vic-3123-16091571,Southern Cross Railway Station (Melbourne City),10471.18,1126.6,3123,390.0
378,26-hastings-road-hawthorn-east-vic-3123-16107338,Southern Cross Railway Station (Melbourne City),11613.01,1077.06,3123,810.0
379,6-30-munro-st-hawthorn-east-vic-3123-16112646,Southern Cross Railway Station (Melbourne City),11018.6,1033.81,3123,495.0
380,8-1091-burke-road-hawthorn-east-vic-3123-16096688,Southern Cross Railway Station (Melbourne City),11350.91,1193.75,3123,370.0
381,24-prospect-hill-road-camberwell-vic-3124-16092042,Southern Cross Railway Station (Melbourne City),12454.45,1174.84,3124,1100.0
382,4-11-allambee-avenue-camberwell-vic-3124-16100759,Southern Cross Railway Station (Melbourne City),13653.64,1315.15,3124,530.0
383,43-cochrane-avenue-camberwell-vic-3124-16109593,Southern Cross Railway Station (Melbourne City),13414.59,1144.95,3124,1250.0
384,4-105-wattle-valley-road-camberwell-vic-3124-16105634,Southern Cross Railway Station (Melbourne City),14283.86,1322.89,3124,395.0
385,2-14-rowell-avenue-camberwell-vic-3124-16097609,Southern Cross Railway Station (Melbourne City),13775.28,1168.96,3124,600.0
386,568-camberwell-road-camberwell-vic-3124-16098540,Southern Cross Railway Station (Melbourne City),14194.19,1207.8,3124,550.0
387,9-pine-camberwell-vic-3124-16112483,Southern Cross Railway Station (Melbourne City),13035.68,1098.84,3124,1150.0
388,202-555-burke-road-camberwell-vic-3124-16109562,Southern Cross Railway Station (Melbourne City),12519.3,1075.1,3124,680.0
389,301-1150-toorak-road-camberwell-vic-3124-16100175,Southern Cross Railway Station (Melbourne City),14279.99,1240.72,3124,450.0
390,27-ellsworth-crescent-camberwell-vic-3124-16093229,Southern Cross Railway Station (Melbourne City),15625.11,1506.29,3124,810.0
391,3-4-spencer-road-camberwell-vic-3124-16091161,Southern Cross Railway Station (Melbourne City),13188.83,1260.14,3124,465.0
392,54-athelstan-road-camberwell-vic-3124-16104500,Southern Cross Railway Station (Melbourne City),13441.67,1170.27,3124,975.0
393,14-thomas-st-camberwell-vic-3124-16106434,Southern Cross Railway Station (Melbourne City),16537.67,1474.32,3124,1600.0
394,g02-555-burke-road-camberwell-vic-3124-16095744,Southern Cross Railway Station (Melbourne City),12519.3,1075.1,3124,650.0
395,1-3-crescent-road-camberwell-vic-3124-16096867,Southern Cross Railway Station (Melbourne City),14108.52,1197.43,3124,495.0
396,4-gilmour-road-camberwell-vic-3124-16106772,Southern Cross Railway Station (Melbourne City),16165.41,1434.27,3124,900.0
397,3-aisbett-ave-camberwell-vic-3124-16109108,Southern Cross Railway Station (Melbourne City),15333.78,1369.31,3124,700.0
398,1a-monica-street-burwood-vic-3125-16097697,Southern Cross Railway Station (Melbourne City),17477.17,1609.68,3125,730.0
399,78-wattle-valley-rd-canterbury-vic-3126-16109321,Southern Cross Railway Station (Melbourne City),14278.5,1321.48,3126,1100.0
400,2e-hopetoun-avenue-canterbury-vic-3126-16099464,Southern Cross Railway Station (Melbourne City),12659.85,1332.3,3126,750.0
401,31-rubens-grove-canterbury-vic-3126-16112358,Southern Cross Railway Station (Melbourne City),12133.06,1291.0,3126,1400.0
402,937-riversdale-road-surrey-hills-vic-3127-16095527,Southern Cross Railway Station (Melbourne City),15193.51,1385.56,3127,550.0
403,12-kennealy-st-surrey-hills-vic-3127-16112779,Southern Cross Railway Station (Melbourne City),15501.15,1466.22,3127,1500.0
404,4-13-blackburn-street-surrey-hills-vic-3127-16109055,Southern Cross Railway Station (Melbourne City),14932.45,1516.78,3127,430.0
405,g02-178-union-rd-surrey-hills-vic-3127-16103762,Southern Cross Railway Station (Melbourne City),14864.15,1504.76,3127,390.0
406,206-801-whitehorse-road-mont-albert-vic-3127-16107016,Southern Cross Railway Station (Melbourne City),21370.14,1543.42,3127,550.0
407,3-1-nangnak-lane-mont-albert-vic-3127-16105157,Southern Cross Railway Station (Melbourne City),21500.55,1560.14,3127,640.0
408,201-43-zetland-road-mont-albert-vic-3127-16092749,Southern Cross Railway Station (Melbourne City),21725.54,1596.19,3127,730.0
409,1-969-riversdale-road-surrey-hills-vic-3127-16099850,Southern Cross Railway Station (Melbourne City),15476.0,1410.98,3127,500.0
410,3-34-durham-road-surrey-hills-vic-3127-16103162,Southern Cross Railway Station (Melbourne City),15445.6,1433.79,3127,395.0
411,1-52-medway-street-box-hill-vic-3128-16112906,Southern Cross Railway Station (Melbourne City),21238.18,1513.28,3128,370.0
412,205-6-8-wellington-road-box-hill-vic-3128-16110292,Southern Cross Railway Station (Melbourne City),21135.94,1543.9,3128,400.0
413,8-27-oxford-street-box-hill-vic-3128-16098733,Southern Cross Railway Station (Melbourne City),22037.26,1623.28,3128,580.0
414,2-11-barrina-street-blackburn-south-vic-3130-16107646,Southern Cross Railway Station (Melbourne City),25406.01,1845.8,3130,750.0
415,88-surrey-road-blackburn-north-vic-3130-16112949,Southern Cross Railway Station (Melbourne City),23066.34,1466.87,3130,600.0
416,229b-1-19-colombo-street-mitcham-vic-3132-16106908,Southern Cross Railway Station (Melbourne City),27695.71,1891.8,3132,330.0
417,2-8-rupert-street-mitcham-vic-3132-16113687,Southern Cross Railway Station (Melbourne City),30604.94,1976.33,3132,360.0
418,2-ritz-street-vermont-south-vic-3133-15960853,Southern Cross Railway Station (Melbourne City),36591.02,2238.71,3133,520.0
419,3-20-24-dublin-road-ringwood-east-vic-3135-16112504,Southern Cross Railway Station (Melbourne City),31437.08,2034.88,3135,425.0
420,14-acland-street-south-yarra-vic-3141-16100335,Southern Cross Railway Station (Melbourne City),5350.15,607.52,3141,1400.0
421,1212-35-malcolm-street-south-yarra-vic-3141-16104529,Southern Cross Railway Station (Melbourne City),6219.93,724.46,3141,500.0
422,21-palermo-street-south-yarra-vic-3141-16099286,Southern Cross Railway Station (Melbourne City),6263.48,749.16,3141,450.0
423,5-90-toorak-road-west-south-yarra-vic-3141-16096683,Southern Cross Railway Station (Melbourne City),4624.26,561.85,3141,360.0
424,3-1-alexandra-avenue-south-yarra-vic-3141-16103763,Southern Cross Railway Station (Melbourne City),4381.4,577.75,3141,875.0
425,4-peter-st-south-yarra-vic-3141-16111285,Southern Cross Railway Station (Melbourne City),5816.93,682.15,3141,1150.0
426,1-16-18-millswyn-street-south-yarra-vic-3141-16104898,Southern Cross Railway Station (Melbourne City),4552.28,562.55,3141,475.0
427,1101-77-river-street-south-yarra-vic-3141-15537769,Southern Cross Railway Station (Melbourne City),6300.65,736.08,3141,540.0
428,24-43-caroline-street-south-yarra-vic-3141-16105251,Southern Cross Railway Station (Melbourne City),5310.19,641.17,3141,395.0
429,unit-1607-50-claremont-st-south-yarra-vic-3141-16111948,Southern Cross Railway Station (Melbourne City),6095.0,757.09,3141,580.0
430,2-64-park-street-south-yarra-vic-3141-16093045,Southern Cross Railway Station (Melbourne City),4880.08,602.42,3141,690.0
431,1008-2-claremont-street-south-yarra-vic-3141-14225672,Southern Cross Railway Station (Melbourne City),5769.13,704.58,3141,630.0
432,510-77-river-street-south-yarra-vic-3141-16093296,Southern Cross Railway Station (Melbourne City),6300.65,736.08,3141,395.0
433,16-174-toorak-road-west-south-yarra-vic-3141-16097614,Southern Cross Railway Station (Melbourne City),5007.51,595.77,3141,350.0
434,1205-77-river-street-south-yarra-vic-3141-14520896,Southern Cross Railway Station (Melbourne City),6300.65,736.08,3141,540.0
435,203-5-7-wilson-street-south-yarra-vic-3141-15197334,Southern Cross Railway Station (Melbourne City),6407.67,757.08,3141,450.0
436,504-649-chapel-street-south-yarra-vic-3141-16097235,Southern Cross Railway Station (Melbourne City),6227.49,731.96,3141,650.0
437,2-31-howitt-street-south-yarra-vic-3141-16109026,Southern Cross Railway Station (Melbourne City),7748.21,847.17,3141,320.0
438,1305-45-claremont-street-south-yarra-vic-3141-16097070,Southern Cross Railway Station (Melbourne City),6060.89,753.85,3141,430.0
439,22-399-toorak-rd-south-yarra-vic-3141-16103168,Southern Cross Railway Station (Melbourne City),6629.67,775.5,3141,900.0
440,4-470-punt-road-south-yarra-vic-3141-16111404,Southern Cross Railway Station (Melbourne City),5465.09,618.93,3141,430.0
441,709-12-14-claremont-street-south-yarra-vic-3141-16098801,Southern Cross Railway Station (Melbourne City),6272.24,789.0,3141,410.0
442,1311-18-claremont-street-south-yarra-vic-3141-16106506,Southern Cross Railway Station (Melbourne City),6232.67,781.88,3141,620.0
