rent_address,stop_name,min_distance,min_duration
1-210-tucker-road-bentleigh-vic-3204-16103255,Southern Cross Railway Station (Melbourne City),18141.42,1546.67
209-8-montrose-street-hawthorn-east-vic-3123-16109618,Southern Cross Railway Station (Melbourne City),9621.77,1046.56
14-116-albert-street-brunswick-vic-3056-16099340,Southern Cross Railway Station (Melbourne City),7246.72,769.65
11-8-tattenham-street-caulfield-vic-3162-16110783,Southern Cross Railway Station (Melbourne City),13827.55,1232.71
17-fourth-street-black-rock-vic-3193-16108263,Southern Cross Railway Station (Melbourne City),21458.74,2002.98
7-burnie-street-toorak-vic-3142-16105562,Southern Cross Railway Station (Melbourne City),9117.73,908.29
3-483-st-kilda-street-elwood-vic-3184-16094510,Southern Cross Railway Station (Melbourne City),9904.24,988.4
2-123-cheddar-road-reservoir-vic-3073-16106073,Southern Cross Railway Station (Melbourne City),16701.29,1513.34
69-chapel-street-st-kilda-vic-3182-16107526,Southern Cross Railway Station (Melbourne City),7621.88,748.51
2-31-33-caroline-street-hawthorn-east-vic-3123-16109612,Southern Cross Railway Station (Melbourne City),11126.91,1059.8
22b-park-ave-glen-huntly-vic-3163-16094731,Southern Cross Railway Station (Melbourne City),15245.64,1316.91
40-wellington-street-richmond-vic-3121-16094652,Southern Cross Railway Station (Melbourne City),5210.04,641.57
1-bethwyn-street-bentleigh-east-vic-3165-16103205,Southern Cross Railway Station (Melbourne City),18350.1,1578.73
5-56-58-burwood-road-hawthorn-vic-3122-16096828,Southern Cross Railway Station (Melbourne City),7607.81,879.84
26-clarence-street-elsternwick-vic-3185-12646931,Southern Cross Railway Station (Melbourne City),11209.67,1109.67
13-47-brighton-road-elwood-vic-3184-16099504,Southern Cross Railway Station (Melbourne City),7793.07,768.15
1-80-mitchell-street-brunswick-vic-3056-16104131,Southern Cross Railway Station (Melbourne City),8610.6,882.01
3-31-wanda-road-caulfield-north-vic-3161-15230423,Southern Cross Railway Station (Melbourne City),10333.36,1002.66
205-6-dart-street-highett-vic-3190-16096414,Southern Cross Railway Station (Melbourne City),20801.35,1870.48
402-77-abinger-street-richmond-vic-3121-16110511,Southern Cross Railway Station (Melbourne City),6003.97,697.58
10-8-eddy-strret-moonee-ponds-vic-3039-16096123,Southern Cross Railway Station (Melbourne City),8105.52,802.93
425-greenhalghs-road-delacombe-vic-3356-16104213,Wendouree Railway Station (Wendouree),7198.13,697.89
3-92-brougham-street-kew-vic-3101-16092388,Southern Cross Railway Station (Melbourne City),11168.63,1060.82
7-2-heather-street-south-melbourne-vic-3205-16094728,Southern Cross Railway Station (Melbourne City),2920.97,337.2
3505-14-16-the-esplanadr-st-kilda-vic-3182-16106828,Southern Cross Railway Station (Melbourne City),6975.5,699.1
3-60-serrell-st-malvern-east-vic-3145-16107329,Southern Cross Railway Station (Melbourne City),14650.91,1360.0
10-sutton-street-carlton-north-vic-3054-16097594,Southern Cross Railway Station (Melbourne City),5486.87,617.02
2-16-vale-st-st-kilda-vic-3182-16108973,Southern Cross Railway Station (Melbourne City),7458.39,728.55
16-spring-street-prahran-vic-3181-16109263,Southern Cross Railway Station (Melbourne City),8085.42,882.27
4-16-wills-street-glen-iris-vic-3146-16111457,Southern Cross Railway Station (Melbourne City),12830.6,1047.29
202-2-separation-street-northcote-vic-3070-16099480,Southern Cross Railway Station (Melbourne City),9437.41,930.32
2-14-rowell-avenue-camberwell-vic-3124-16097609,Southern Cross Railway Station (Melbourne City),13775.28,1168.96
4-1458-high-street-glen-iris-vic-3146-16103489,Southern Cross Railway Station (Melbourne City),12888.04,1128.88
12-8-10-lincoln-road-essendon-vic-3040-16091133,Southern Cross Railway Station (Melbourne City),9980.81,935.17
313-1-brunswick-road-brunswick-east-vic-3057-16099118,Southern Cross Railway Station (Melbourne City),6993.13,749.96
100-settlement-road-belmont-vic-3216-16094466,Marshall Railway Station (Marshall),3225.76,363.13
301-2a-nelson-street-balaclava-vic-3183-16104630,Southern Cross Railway Station (Melbourne City),8368.23,858.72
118-864-blackburn-road-clayton-vic-3168-16103508,Southern Cross Railway Station (Melbourne City),25786.32,1718.62
16-silvan-street-oakleigh-south-vic-3167-15400067,Southern Cross Railway Station (Melbourne City),24127.83,1993.52
1-255-derby-street-pascoe-vale-vic-3044-15378014,Southern Cross Railway Station (Melbourne City),13538.13,1182.34
803-222-bay-road-sandringham-vic-3191-16103691,Southern Cross Railway Station (Melbourne City),20376.04,1842.03
