rent_address,stop_name,min_distance,min_duration
1-3-crescent-road-camberwell-vic-3124-16096867,Southern Cross Railway Station (Melbourne City),14108.52,1197.43
6-47-wheeler-st-ormond-vic-3204-16098675,Southern Cross Railway Station (Melbourne City),16079.69,1370.04
4-gilmour-road-camberwell-vic-3124-16106772,Southern Cross Railway Station (Melbourne City),16165.41,1434.27
7-15-rosedale-avenue-glen-huntly-vic-3163-16095521,Southern Cross Railway Station (Melbourne City),14534.83,1270.88
33-400-little-collins-street-melbourne-vic-3000-16022489,Southern Cross Railway Station (Melbourne City),1894.72,217.77
205-211-44-barkly-street-st-kilda-vic-3182-15694325,Southern Cross Railway Station (Melbourne City),6685.98,657.82
72b-napier-street-south-melbourne-vic-3205-16109558,Southern Cross Railway Station (Melbourne City),3037.2,354.17
19-122-high-street-preston-vic-3072-16112735,Southern Cross Railway Station (Melbourne City),11908.25,1077.11
10-henrietta-st-hawthorn-vic-3122-16094383,Southern Cross Railway Station (Melbourne City),10073.34,962.84
110-182-whitehorse-road-balwyn-vic-3103-15840276,Southern Cross Railway Station (Melbourne City),12824.19,1320.27
