rent_address,stop_name,min_distance,min_duration
353-neerim-rd-carnegie-vic-3163-16077333,NULL,NULL,NULL
2-62-scoresby-road-bayswater-vic-3153-16075654,NULL,NULL,NULL
9-1264-glen-huntly-road-carnegie-vic-3163-16075104,NULL,NULL,NULL
83-waitara-grove-norlane-vic-3214-16074961,NULL,NULL,NULL
716-15-clifton-street-prahran-vic-3181-16077503,Albert Park,2494.03,336.75
7-38a-kensington-road-south-yarra-vic-3141-16077489,Albert Park,3246.29,454.1
7-717-toorak-road-kooyong-vic-3144-16077474,Herring Island,4671.11,364.28
101-567-glenferrie-road-hawthorn-vic-3122-16077459,Lower Yarra River land,2462.01,261.24
3-16-oakleigh-road-carnegie-vic-3163-16077422,Karkarook Park (water authority land),7784.91,733.58
3-74-cutter-street-richmond-vic-3121-16077345,Lower Yarra River land,1538.25,193.24
17-charles-street-st-kilda-vic-3182-14025729,Albert Park,1263.04,170.47
6-emerald-street-south-melbourne-vic-3205-16077214,Albert Park,1945.55,261.14
401-269-stewart-street-brunswick-east-vic-3057-16077186,Carlton Court House Historic Reserve,4811.75,479.59
2003-7-yarra-street-south-yarra-vic-3141-16077173,Albert Park,2212.78,299.97
2-52-alma-road-st-kilda-vic-3182-16077137,Albert Park,1044.37,152.07
4-48-william-street-glenroy-vic-3046-16077047,Lower Maribyrnong River land,10809.92,905.6
6-batt-avenue-wodonga-vic-3690-16077045,Wodonga Regional Park,1581.58,243.49
2-45-cornell-street-camberwell-vic-3124-16077007,Wattle Park,1773.22,200.72
64-little-charles-street-abbotsford-vic-3067-16077006,Lower Yarra River land,431.12,82.57
19-balmoral-place-south-yarra-vic-3141-16077000,Albert Reserve,1937.79,235.12
1811-8-marmion-pl-docklands-vic-3008-16076987,Lower Maribyrnong River land,3828.43,450.6
8-66-bent-street-mckinnon-vic-3204-16076976,Karkarook Park (water authority land),6720.24,646.0
89-elizabeth-street-richmond-vic-3121-16076960,Lower Yarra River land,1234.6,156.55
4-209-domain-road-south-yarra-vic-3141-16076900,Albert Park,1645.85,224.35
2205-22-24-jane-bell-lane-melbourne-vic-3000-16076879,Carlton Court House Historic Reserve,1609.11,200.47
7-213-219-brunswick-road-brunswick-vic-3056-16076842,Carlton Court House Historic Reserve,3080.68,316.98
