rent_address,stop_name,min_distance,min_duration
15-2-the-vaucluse-richmond-vic-3121-15094456,Lower Yarra River land,2360.51,237.88
103-107-cambridge-street-collingwood-vic-3066-16070749,Lower Yarra River land,1367.05,206.51
17-3-seisman-place-port-melbourne-vic-3207-16070746,Kerford Road and Lagoon Piers,842.49,114.98
10-39-41-abbott-street-sandringham-vic-3191-16070656,Sandringham Jetty and Breakwater,1280.96,138.8
2-23-jean-street-cheltenham-vic-3192-16070584,Karkarook Park,5305.21,606.02
1-307-309-bay-road-cheltenham-vic-3192-16070516,Black Rock Jetty,4099.62,336.87
1008-80-clarendon-street-southbank-vic-3006-16070358,Albert Park,2131.47,292.17
30-8-graham-street-port-melbourne-vic-3207-16070356,Kerford Road and Lagoon Piers,565.79,71.47
345-station-street-carlton-north-vic-3054-16070322,Carlton Court House Historic Reserve,1944.11,227.52
22-whites-rd-mount-duneed-vic-3217-16070194,Conewarre K47 Streamside Reserve,6185.29,405.35
538-22-barkly-street-brunswick-east-vic-3057-16070143,Carlton Court House Historic Reserve,2981.86,330.31
234-tucker-road-mckinnon-vic-3204-16070139,Karkarook Park (water authority land),5567.83,550.68
205-20-garden-street-south-yarra-vic-3141-16069955,Albert Reserve,2649.94,285.28
7-50-carlisle-street-st-kilda-vic-3182-15751006,St Kilda (Brookes Jetty),1291.24,188.92
3-27-royal-avenue-springvale-vic-3171-16069826,Braeside Park,6068.78,674.26
1006-1-clara-street-south-yarra-vic-3141-16069801,Albert Park,2777.58,365.3
118-clark-street-port-melbourne-vic-3207-14198116,Kerford Road and Lagoon Piers,1897.27,205.11
55-great-valley-road-glen-iris-vic-3146-16069673,Wattle Park,6875.34,640.72
5-47-mary-street-richmond-vic-3121-16069592,Lower Yarra River land,1439.43,165.7
105-10-porter-street-prahran-vic-3181-16069578,Albert Reserve,1843.93,236.38
107-lyons-street-port-melbourne-vic-3207-16069564,Kerford Road and Lagoon Piers,1628.73,207.85
107-801-whitehorse-road-mont-albert-vic-3127-16069503,Wattle Park,4172.76,393.59
