,rent_address,stop_name,min_distance,min_duration,postcode,price
95,1102-6-joseph-road-footscray-vic-3011-15336314,Lower Maribyrnong River land,796.83,103.55,3011,550.0
96,705-8-joseph-road-footscray-vic-3011-16069015,Lower Maribyrnong River land,805.35,104.57,3011,475.0
97,18-bell-street-seddon-vic-3011-16090272,Lower Maribyrnong River land,2579.3,334.36,3011,560.0
98,705-8-joseph-road-footscray-vic-3011-16069015,Lower Maribyrnong River land,805.35,104.57,3011,475.0
99,1003-8-joseph-road-footscray-vic-3011-16084073,Lower Maribyrnong River land,805.35,104.57,3011,480.0
100,705-8-joseph-road-footscray-vic-3011-16069015,Lower Maribyrnong River land,805.35,104.57,3011,475.0
101,1303-8-joseph-road-footscray-vic-3011-16080780,Lower Maribyrnong River land,805.35,104.57,3011,490.0
102,2308-6-joseph-road-footscray-vic-3011-16080066,Lower Maribyrnong River land,796.83,103.55,3011,400.0
103,1201-8-joseph-road-footscray-vic-3011-16066987,Lower Maribyrnong River land,805.35,104.57,3011,485.0
104,2003-8-joseph-road-footscray-vic-3011-16078798,Lower Maribyrnong River land,805.35,104.57,3011,520.0
105,609-2-joseph-road-footscray-vic-3011-15372330,Lower Maribyrnong River land,679.18,89.43,3011,800.0
106,313-110-roberts-street-west-footscray-vic-3012-16070615,"Williamstown Workshop, Piers & Stony Creek Backwash",4204.49,444.3,3012,550.0
107,18-pitt-street-west-footscray-vic-3012-16076032,"Pipemakers, Burndap and Footscay Park Parklands (COM)",4202.17,460.57,3012,590.0
108,1-82-ashley-street-west-footscray-vic-3012-16073237,Lower Maribyrnong River land,4206.14,425.57,3012,395.0
109,38-urwin-street-yarraville-vic-3013-16068181,"Williamstown Workshop, Piers & Stony Creek Backwash",3694.16,367.82,3013,490.0
110,2-248-francis-street-yarraville-vic-3013-16063967,"Williamstown Workshop, Piers & Stony Creek Backwash",2415.39,257.38,3013,550.0
111,65-francis-street-yarraville-vic-3013-16065715,"Williamstown Workshop, Piers & Stony Creek Backwash",1161.94,112.93,3013,550.0
112,7-11-15-basil-street-newport-vic-3015-16061402,Jawbone Marine Sanctuary,3281.97,364.12,3015,600.0
113,1-16-vernon-street-south-kingsville-vic-3015-16075648,"Williamstown Workshop, Piers & Stony Creek Backwash",3202.35,423.61,3015,475.0
114,10-gellibrand-street-williamstown-vic-3016-16061167,Point Gellibrand Heritage Park,1676.33,185.42,3016,530.0
115,27-anzac-crescent-williamstown-vic-3016-16066020,Jawbone Marine Sanctuary,1976.04,286.57,3016,1350.0
116,1-27-mcbain-st-altona-vic-3018-16090275,Altona Pier,699.87,91.47,3018,500.0
117,10-3-robin-street-altona-vic-3018-16073665,Altona Pier,2798.83,308.54,3018,280.0
118,390-duke-street-sunshine-north-vic-3020-15333130,Cairnlea Estate Nature Conservation Reserve,5315.71,541.28,3020,650.0
119,rear-25-alfreida-st-st-albans-vic-3021-16048249,Cairnlea Estate Nature Conservation Reserve,3171.68,384.27,3021,250.0
120,16-macedon-close-caroline-springs-vic-3023-16072871,Clarke Road Streamside Reserve,2403.08,346.03,3023,450.0
121,403-118-cairnlea-drive-cairnlea-vic-3023-16061980,Cairnlea Estate Nature Conservation Reserve,1399.31,253.96,3023,390.0
122,61a-fifth-avenue-altona-north-vic-3025-16086328,Altona Pier,4844.46,468.9,3025,570.0
123,80c-first-ave-altona-north-vic-3025-16056452,"Williamstown Workshop, Piers & Stony Creek Backwash",5340.15,493.15,3025,725.0
124,13-draconis-lane-williams-landing-vic-3027-16073635,Truganina South Nature Conservation Reserve,1955.27,246.52,3027,380.0
125,37-hoddle-way-altona-meadows-vic-3028-16090729,Point Cook Coastal Park,468.01,67.39,3028,400.0
126,35-hoffman-cr-truganina-vic-3029-16066267,Truganina South Nature Conservation Reserve,4598.98,406.72,3029,500.0
127,37-award-crescent-truganina-vic-3029-16058731,Truganina South Nature Conservation Reserve,2383.08,291.6,3029,410.0
128,35-stratus-street-tarneit-vic-3029-16073803,Werribee Township Regional Park,4021.2,501.14,3029,360.0
129,35-stratus-street-tarneit-vic-3029-16073803,Werribee Township Regional Park,4021.2,501.14,3029,360.0
130,25-living-cres-point-cook-vic-3030-16054167,Point Cook Coastal Park,1089.25,129.27,3030,420.0
131,9-garland-terrace-point-cook-vic-3030-15364222,Point Cook Coastal Park,4860.28,511.75,3030,420.0
132,4-121-wellington-st-flemington-vic-3031-16065041,Lower Maribyrnong River land,2702.36,335.17,3031,415.0
133,25-wolseley-parade-kensington-vic-3031-16065752,Lower Maribyrnong River land,1540.85,177.08,3031,995.0
134,16f-54-la-scala-avenue-maribyrnong-vic-3032-14989099,Lower Maribyrnong River land,1228.05,184.58,3032,410.0
135,1-28-ormond-road-ascot-vale-vic-3032-16052047,Lower Maribyrnong River land,3690.16,404.08,3032,300.0
136,21-330-sydenham-road-sydenham-vic-3037-16086162,Banchory Grove Grassland Nature Conservation Reserve,4754.21,516.21,3037,390.0
137,12-108-maribyrnong-road-moonee-ponds-vic-3039-16015441,"Pipemakers, Burndap and Footscay Park Parklands (COM)",2515.62,287.1,3039,400.0
138,12-vine-street-moonee-ponds-vic-3039-16079832,Lower Maribyrnong River land,3880.59,429.0,3039,650.0
139,5-141-park-street-moonee-ponds-vic-3039-16080239,Lower Maribyrnong River land,2773.12,246.3,3039,800.0
140,80a-waverley-street-moonee-ponds-vic-3039-16085329,"Pipemakers, Burndap and Footscay Park Parklands (COM)",2665.59,334.73,3039,750.0
141,105-333-ascot-vale-rd-moonee-ponds-vic-3039-16083963,Lower Maribyrnong River land,3635.06,385.88,3039,480.0
142,2-16-lyon-street-essendon-vic-3040-16065350,Lower Maribyrnong River land,2126.13,223.41,3040,320.0
143,35-clifton-street-aberfeldie-vic-3040-16090841,Lower Maribyrnong River land,2268.34,220.88,3040,750.0
144,1a-ogilvie-st-essendon-vic-3040-16082587,Lower Maribyrnong River land,742.27,85.77,3040,560.0
145,8-10-lincoln-road-essendon-vic-3040-16080138,Lower Maribyrnong River land,2283.72,193.65,3040,550.0
146,2-32-caroline-street-aberfeldie-vic-3040-16067388,Lower Maribyrnong River land,1322.89,198.06,3040,520.0
147,6-8-10-lincoln-road-essendon-vic-3040-16087456,Lower Maribyrnong River land,2283.72,193.65,3040,850.0
148,4-7-vale-street-pascoe-vale-vic-3044-16079115,Lower Maribyrnong River land,7221.17,770.34,3044,375.0
149,2-21-23-westgate-street-pascoe-vale-south-vic-3044-16060501,Merri Creek Land (368 Mahoneys Rd),8166.46,672.5,3044,420.0
150,4-4-essex-street-pascoe-vale-vic-3044-16056699,Merri Creek Land (368 Mahoneys Rd),6495.02,503.2,3044,400.0
151,543-pascoe-vale-road-pascoe-vale-vic-3044-16056030,Lower Maribyrnong River land,6962.89,686.25,3044,410.0
152,4-48-william-street-glenroy-vic-3046-16077047,Lower Maribyrnong River land,10809.92,905.6,3046,380.0
153,2-24-barunah-street-hadfield-vic-3046-16073906,Merri Creek Land (368 Mahoneys Rd),4627.22,395.64,3046,440.0
154,9-139-melbourne-avenue-glenroy-vic-3046-16069112,Lower Maribyrnong River land,11899.94,990.08,3046,300.0
155,14-forbes-grove-oak-park-vic-3046-16079887,Lower Maribyrnong River land,8068.57,884.71,3046,500.0
156,2-62-chapman-avenue-glenroy-vic-3046-16085659,Lower Maribyrnong River land,10529.43,865.42,3046,400.0
157,202-9-13-o-connell-street-north-melbourne-vic-3051-16066203,Carlton Court House Historic Reserve,2361.52,289.78,3051,395.0
158,1-59-chapman-street-north-melbourne-vic-3051-16089219,Carlton Court House Historic Reserve,2992.89,370.94,3051,475.0
159,315-188-peel-street-north-melbourne-vic-3051-16076223,Carlton Court House Historic Reserve,1905.77,219.14,3051,310.0
160,207-720-queensberry-street-north-melbourne-vic-3051-16052939,Carlton Court House Historic Reserve,3046.48,335.54,3051,565.0
161,202-9-13-o-connell-street-north-melbourne-vic-3051-16066203,Carlton Court House Historic Reserve,2361.52,289.78,3051,395.0
162,310-350-victoria-street-north-melbourne-vic-3051-16078102,Carlton Court House Historic Reserve,2198.55,247.31,3051,445.0
163,12-yates-lane-parkville-vic-3052-15148071,Lower Maribyrnong River land,3258.12,424.0,3052,780.0
164,2-39-morrah-st-parkville-vic-3052-15056186,Carlton Court House Historic Reserve,2413.78,316.28,3052,480.0
165,219-528-swanston-street-carlton-vic-3053-16089175,Carlton Court House Historic Reserve,1301.67,156.18,3053,350.0
166,552-drummond-street-carlton-vic-3053-16090356,Carlton Court House Historic Reserve,1169.41,131.74,3053,900.0
167,909-528-swanston-street-carlton-vic-3053-16061810,Carlton Court House Historic Reserve,1301.67,156.18,3053,345.0
168,421-528-swanston-street-carlton-vic-3053-16066152,Carlton Court House Historic Reserve,1301.67,156.18,3053,350.0
169,87-canning-street-carlton-vic-3053-12678308,Carlton Court House Historic Reserve,615.74,94.28,3053,1100.0
170,915-528-swanston-street-carlton-vic-3053-16056312,Carlton Court House Historic Reserve,1301.67,156.18,3053,350.0
171,27-elgin-street-carlton-vic-3053-16069803,Carlton Court House Historic Reserve,531.51,72.24,3053,585.0
172,880-swanston-street-carlton-vic-3053-16081935,Carlton Court House Historic Reserve,673.04,106.62,3053,1200.0
173,505-139-bouverie-street-carlton-vic-3053-14377358,Carlton Court House Historic Reserve,1526.65,197.24,3053,260.0
174,g06-81-cemetery-road-carlton-vic-3053-16084878,Carlton Court House Historic Reserve,1045.16,120.6,3053,375.0
175,46-princes-st-carlton-north-vic-3054-16067211,Carlton Court House Historic Reserve,1416.59,184.42,3054,550.0
176,4-867-883-drummond-street-carlton-north-vic-3054-16063178,Carlton Court House Historic Reserve,1873.96,224.89,3054,500.0
177,9-600-station-street-carlton-north-vic-3054-16089028,Carlton Court House Historic Reserve,2430.18,264.23,3054,420.0
178,345-station-street-carlton-north-vic-3054-16070322,Carlton Court House Historic Reserve,1944.11,227.52,3054,650.0
179,504-1-olive-york-way-brunswick-west-vic-3055-15727179,Lower Maribyrnong River land,6047.8,637.71,3055,450.0
180,107-358-moreland-road-brunswick-west-vic-3055-16062260,Carlton Court House Historic Reserve,7004.6,642.54,3055,430.0
181,3-14-mccoll-court-brunswick-west-vic-3055-16066377,Lower Maribyrnong River land,5964.85,644.85,3055,400.0
182,97-collier-crescent-brunswick-west-vic-3055-16087893,Carlton Court House Historic Reserve,5475.52,531.52,3055,1100.0
183,715-5-olive-york-way-brunswick-west-vic-3055-16051260,Lower Maribyrnong River land,6155.89,651.84,3055,430.0
184,8-39-heller-street-brunswick-west-vic-3055-16088313,Carlton Court House Historic Reserve,4493.62,458.38,3055,330.0
185,601-5-olive-york-way-brunswick-west-vic-3055-15143998,Lower Maribyrnong River land,6155.89,651.84,3055,430.0
186,412-5-olive-york-way-brunswick-west-vic-3055-16041470,Lower Maribyrnong River land,6155.89,651.84,3055,450.0
187,614-5-olive-york-way-brunswick-west-vic-3055-15426148,Lower Maribyrnong River land,6155.89,651.84,3055,440.0
188,4-2-waxman-parade-brunswick-west-vic-3055-16078957,Lower Maribyrnong River land,4772.43,493.5,3055,380.0
189,3-9-moule-street-brunswick-west-vic-3055-16042300,Lower Maribyrnong River land,5423.98,559.61,3055,360.0
190,3-564c-moreland-road-brunswick-west-vic-3055-16074162,Lower Maribyrnong River land,5350.14,532.32,3055,550.0
191,10-5-allard-street-brunswick-west-vic-3055-16084995,Lower Maribyrnong River land,5330.57,542.96,3055,370.0
192,307-1c-michael-street-brunswick-vic-3056-16069494,Carlton Court House Historic Reserve,3738.99,397.1,3056,400.0
193,15-10-davies-street-brunswick-vic-3056-16082384,Carlton Court House Historic Reserve,5703.62,538.29,3056,620.0
194,304-2-6-duckett-street-brunswick-vic-3056-16089922,Carlton Court House Historic Reserve,4976.48,475.58,3056,490.0
195,78-hope-street-brunswick-vic-3056-16078953,Carlton Court House Historic Reserve,5255.85,499.57,3056,620.0
196,92-brunswick-road-brunswick-vic-3056-16083215,Carlton Court House Historic Reserve,2796.75,294.6,3056,660.0
197,208-34-union-street-brunswick-vic-3056-16082673,Carlton Court House Historic Reserve,3845.79,410.38,3056,490.0
198,35-108-124-union-street-brunswick-vic-3056-16087109,Carlton Court House Historic Reserve,4223.31,432.56,3056,370.0
199,11-170-albion-street-brunswick-vic-3056-16051288,Carlton Court House Historic Reserve,4820.61,448.07,3056,510.0
200,6-14-pitt-street-brunswick-vic-3056-16074091,Carlton Court House Historic Reserve,3273.71,330.54,3056,540.0
201,504-2-6-duckett-street-brunswick-vic-3056-16073933,Carlton Court House Historic Reserve,4976.48,475.58,3056,480.0
202,198-barkly-st-brunswick-vic-3056-16072946,Carlton Court House Historic Reserve,2959.62,320.77,3056,950.0
203,7-213-219-brunswick-road-brunswick-vic-3056-16076842,Carlton Court House Historic Reserve,3080.68,316.98,3056,625.0
204,34-97-brickworks-drive-brunswick-vic-3056-16062022,Carlton Court House Historic Reserve,4891.51,484.64,3056,450.0
205,4-102-moreland-road-brunswick-vic-3056-16087543,Carlton Court House Historic Reserve,5283.19,509.45,3056,300.0
206,404-466-lygon-street-brunswick-vic-3056-16072893,Carlton Court House Historic Reserve,4035.96,375.55,3056,380.0
207,805-288-albert-street-brunswick-vic-3056-16077559,Carlton Court House Historic Reserve,4298.17,427.9,3056,450.0
208,208-5-union-street-brunswick-vic-3056-16077779,Carlton Court House Historic Reserve,3674.98,388.7,3056,550.0
209,3-133-glenlyon-road-brunswick-vic-3056-16087910,Carlton Court House Historic Reserve,3144.26,312.55,3056,485.0
210,4-mcpherson-street-brunswick-vic-3056-16068777,Carlton Court House Historic Reserve,4842.11,488.9,3056,750.0
211,408-5-union-street-brunswick-vic-3056-16088527,Carlton Court House Historic Reserve,3671.33,388.41,3056,680.0
212,52-hope-street-brunswick-vic-3056-16048861,Carlton Court House Historic Reserve,5089.57,481.44,3056,850.0
213,803-597-sydney-road-brunswick-vic-3056-16068732,Carlton Court House Historic Reserve,4878.02,464.94,3056,350.0
214,2-6-millward-street-brunswick-vic-3056-16080703,Carlton Court House Historic Reserve,4680.67,478.95,3056,390.0
215,52-54-tinning-street-brunswick-vic-3056-16061469,Carlton Court House Historic Reserve,5607.54,540.77,3056,1400.0
216,52-sutherland-street-brunswick-vic-3056-16088853,Carlton Court House Historic Reserve,5862.98,535.3,3056,750.0
217,17-677-park-street-brunswick-vic-3056-16088786,Carlton Court House Historic Reserve,3127.94,326.69,3056,225.0
218,9-67-blyth-st-brunswick-vic-3056-16080531,Carlton Court House Historic Reserve,4065.26,382.34,3056,490.0
219,105-26-barkly-street-brunswick-east-vic-3057-16083390,Carlton Court House Historic Reserve,2980.07,330.05,3057,400.0
220,102-9-village-avenue-brunswick-east-vic-3057-15220991,Carlton Court House Historic Reserve,3558.13,398.36,3057,550.0
221,2-20-lyndhurst-crescent-brunswick-east-vic-3057-16065203,Carlton Court House Historic Reserve,4748.11,475.78,3057,445.0
222,4-mary-moodie-way-brunswick-east-vic-3057-16070244,Carlton Court House Historic Reserve,3044.0,352.54,3057,580.0
223,2005-178-edward-street-brunswick-east-vic-3057-16080082,Carlton Court House Historic Reserve,2875.47,306.79,3057,550.0
224,8-mary-moodie-way-brunswick-east-vic-3057-16090196,Carlton Court House Historic Reserve,3052.86,354.67,3057,760.0
225,3-57-59-brunswick-road-brunswick-east-vic-3057-16066832,Carlton Court House Historic Reserve,2667.32,278.5,3057,760.0
226,316-330-lygon-street-brunswick-east-vic-3057-15187572,Carlton Court House Historic Reserve,3459.48,334.05,3057,475.0
227,119-8-lygon-street-brunswick-east-vic-3057-16066944,Carlton Court House Historic Reserve,2321.95,240.37,3057,400.0
228,401-269-stewart-street-brunswick-east-vic-3057-16077186,Carlton Court House Historic Reserve,4811.75,479.59,3057,650.0
229,250a-stewart-street-brunswick-east-vic-3057-16053880,Carlton Court House Historic Reserve,4716.13,459.9,3057,750.0
230,111-8-lygon-street-brunswick-east-vic-3057-16068888,Carlton Court House Historic Reserve,2321.95,240.37,3057,510.0
231,209-92-96-albert-street-brunswick-east-vic-3057-16090378,Carlton Court House Historic Reserve,3457.97,345.33,3057,400.0
232,538-22-barkly-street-brunswick-east-vic-3057-16070143,Carlton Court House Historic Reserve,2981.86,330.31,3057,600.0
233,100-clarendon-street-coburg-vic-3058-16073408,Carlton Court House Historic Reserve,7485.18,685.21,3058,720.0
234,417-11-urquhart-street-coburg-vic-3058-16061379,Yarra Bend Park,9575.41,841.62,3058,365.0
235,501-14-20-nicholson-street-coburg-vic-3058-16088479,Carlton Court House Historic Reserve,4971.42,483.09,3058,380.0
236,8-grey-street-coburg-vic-3058-16076345,Albert Park,249.68,43.36,3058,630.0
237,8-7-9-bell-street-coburg-vic-3058-16074155,Yarra Bend Park,8566.44,735.36,3058,420.0
238,818-sydney-rd-coburg-north-vic-3058-16088235,Merri Creek Land (368 Mahoneys Rd),5531.81,426.06,3058,450.0
239,25-francis-street-coburg-vic-3058-16078116,Merri Creek Land (368 Mahoneys Rd),7579.89,619.62,3058,650.0
240,102-729-sydney-road-coburg-vic-3058-16068134,Merri Creek Land (368 Mahoneys Rd),6155.08,483.03,3058,410.0
241,1-29-arthur-street-coburg-north-vic-3058-16082466,Merri Creek Land (368 Mahoneys Rd),9365.46,830.47,3058,460.0
242,177-urquhart-street-coburg-vic-3058-16040113,Yarra Bend Park,8710.37,768.75,3058,620.0
243,8-46-the-grove-coburg-vic-3058-16067821,Carlton Court House Historic Reserve,5713.79,543.96,3058,340.0
