rent_address,stop_name,min_distance,min_duration
31-foster-ave-glen-huntly-vic-3163-16064783,Karkarook Park (water authority land),8712.47,842.5
4-129-131-kambrook-road-caulfield-north-vic-3161-16064416,Herring Island,8753.21,786.72
105-20-station-street-highett-vic-3190-16063906,Karkarook Park,4746.73,566.59
16f-54-la-scala-avenue-maribyrnong-vic-3032-14989099,Lower Maribyrnong River land,1228.05,184.58
1-29-the-avenue-windsor-vic-3181-16063438,Albert Reserve,2807.34,316.14
3-12-thea-avenue-balwyn-north-vic-3104-16062335,Part Yarra Valley Parklands,5094.63,409.59
12-2a-brenbeal-street-balwyn-vic-3103-16061618,Wattle Park,4608.98,428.16
24-343-church-street-richmond-vic-3121-16061297,Lower Yarra River land,1987.14,199.16
30-high-street-mont-albert-vic-3127-16060025,Wattle Park,3816.21,371.07
16-homewood-lane-highton-vic-3216-16059490,Geelong Telegraph Station Historic Reserve,6956.15,706.18
37-award-crescent-truganina-vic-3029-16058731,Truganina South Nature Conservation Reserve,2383.08,291.6
55-durrant-street-brighton-vic-3186-16058681,Middle Brighton Pier and Breakwater,2488.53,277.41
3-24-auburn-grove-hawthorn-east-vic-3123-16058606,Lower Yarra River land,3318.6,354.11
111-378-390-saint-georges-road-fitzroy-north-vic-3068-16057525,Yarra Bend Park,3200.79,347.04
8-375-hoddle-street-collingwood-vic-3066-16057038,Lower Yarra River land,1112.88,186.24
80c-first-ave-altona-north-vic-3025-16056452,"Williamstown Workshop, Piers & Stony Creek Backwash",5340.15,493.15
1-12-cole-crescent-chadstone-vic-3148-16056418,Wattle Park,7623.77,832.9
3-72-leamington-street-reservoir-vic-3073-16055115,Merri Creek Park,7379.31,644.24
4-2-clifton-road-hawthorn-east-vic-3123-16053841,Herring Island,5783.13,513.29
1-1062-burke-rd-balwyn-north-vic-3104-16053394,Yarra Bend Park,3896.13,453.07
11-201-graham-street-port-melbourne-vic-3207-16053109,Kerford Road and Lagoon Piers,1612.99,196.24
13-bird-avenue-northcote-vic-3070-16053046,Yarra Bend Park,5601.96,465.42
11-201-graham-street-port-melbourne-vic-3207-16053109,Kerford Road and Lagoon Piers,1612.99,196.24
8-21-irving-avenue-prahran-vic-3181-16051850,Albert Park,3600.59,403.08
14-durrant-street-brighton-vic-3186-16051810,Middle Brighton Pier and Breakwater,2064.41,238.52
27-352-canterbury-road-st-kilda-vic-3182-16050504,Albert Park,230.2,29.97
8-108-george-street-east-melbourne-vic-3002-16049735,Lower Yarra River land,2154.15,287.82
1802-7-claremont-street-south-yarra-vic-3141-16047399,Albert Park,2754.65,397.51
202-9-13-o-connell-street-north-melbourne-vic-3051-16066203,Carlton Court House Historic Reserve,2361.52,289.78
5-972-riversdale-road-surrey-hills-vic-3127-16042769,Wattle Park,849.2,116.25
3-9-moule-street-brunswick-west-vic-3055-16042300,Lower Maribyrnong River land,5423.98,559.61
802-181-fitzroy-st-st-kilda-vic-3182-15915050,Albert Park,385.15,51.26
215-56-nicholson-street-abbotsford-vic-3067-13682400,Lower Yarra River land,472.47,63.48
412-5-olive-york-way-brunswick-west-vic-3055-16041470,Lower Maribyrnong River land,6155.89,651.84
19-parkdale-avenue-balwyn-vic-3103-16041468,Wattle Park,4914.82,473.06
