rent_address,stop_name,min_distance,min_duration
3-46-foam-street-elwood-vic-3184-16109685,Middle Brighton Pier and Breakwater,2563.99,297.48
10-299-burke-road-glen-iris-vic-3146-16103519,Herring Island,5941.21,448.16
34-589-glenferrie-road-hawthorn-vic-3122-16094937,Lower Yarra River land,2228.86,244.46
5-490-492-moreland-road-brunswick-west-vic-3055-16091467,Lower Maribyrnong River land,6851.19,722.27
10-11-marine-parade-st-kilda-vic-3182-16091874,St Kilda (Brookes Jetty),559.4,43.43
5-12a-toward-street-murrumbeena-vic-3163-16099704,Karkarook Park (water authority land),6778.96,667.95
4-105-wattle-valley-road-camberwell-vic-3124-16105634,Wattle Park,2522.9,247.68
3-100-coventry-street-southbank-vic-3006-16111756,Albert Park,1067.32,166.36
1-116-inkerman-road-st-kilda-vic-3182-15926395,Albert Park,1277.38,171.21
1-2a-robe-street-st-kilda-vic-3182-16095963,St Kilda (Brookes Jetty),1136.15,123.59
1-69-centre-dandenong-road-dingley-village-vic-3172-16099840,Braeside Park,838.55,105.44
10-talliver-terrace-truganina-vic-3029-16111383,Truganina South Nature Conservation Reserve,2036.32,251.93
13-fenwick-street-thornbury-vic-3071-16108011,Yarra Bend Park,4091.62,389.3
30-beluga-street-mount-eliza-vic-3930-16104711,Port Phillip Bay Coastal Reserve (COM),5602.36,619.98
3-4-beverley-street-glen-huntly-vic-3163-16109544,Karkarook Park (water authority land),9640.26,909.19
2-ritz-street-vermont-south-vic-3133-15960853,Healesville Freeway Reserve,2197.18,270.59
1-3-jaguar-drive-clayton-vic-3168-16022646,Karkarook Park,8063.59,889.92
505-79-river-street-south-yarra-vic-3141-16108010,Albert Park,2862.79,357.8
15-18-princes-street-st-kilda-vic-3182-16027235,Albert Park,511.27,73.3
3-1-freeman-street-caulfield-vic-3162-16092052,Middle Brighton Pier and Breakwater,6409.51,608.33
706-75-wellington-street-collingwood-vic-3066-15210408,Lower Yarra River land,1380.03,163.87
3-3-mackay-ave-carnegie-vic-3163-16098646,Karkarook Park (water authority land),8546.08,812.39
12-abbotsford-avenue-malvern-east-vic-3145-16092573,Wattle Park,6795.65,703.97
13-47-brighton-road-st-kilda-vic-3182-16099504,St Kilda (Brookes Jetty),1911.03,257.14
1-2-2-woodstock-street-st-kilda-vic-3182-16093793,St Kilda (Brookes Jetty),2381.53,321.1
1601-7-claremont-street-south-yarra-vic-3141-15452608,Albert Park,2754.65,397.51
512-4-joseph-rd-footscray-vic-3011-15583218,Lower Maribyrnong River land,751.15,98.07
44-elliott-ave-balwyn-vic-3103-16105752,Part Yarra Valley Parklands,4415.52,463.53
4-22-allison-road-elsternwick-vic-3185-11212197,St Kilda (Brookes Jetty),4392.98,456.71
29-2-hanlon-court-wodonga-vic-3690-16106894,Fell Timber Creek Nature Conservation Reserve,4726.17,392.31
17-crown-close-oakleigh-east-vic-3166-16113552,Karkarook Park (water authority land),8430.75,843.28
72-perth-street-prahran-vic-3181-16108083,Albert Reserve,1477.6,195.67
22a-tweed-st-highett-vic-3190-16103736,Sandringham Jetty and Breakwater,4141.62,371.7
1305-45-claremont-street-south-yarra-vic-3141-16097070,Albert Park,2516.32,357.51
13-58-clarendon-street-thornbury-vic-3071-16101018,Yarra Bend Park,4112.74,420.65
1c-lewisham-road-windsor-vic-3181-16104364,Albert Park,2954.7,342.42
4-86-normanby-avenue-thornbury-vic-3071-16108540,Yarra Bend Park,5219.55,441.41
5-120-murray-street-caulfield-vic-3162-16098698,St Kilda (Brookes Jetty),5634.63,561.08
75-cutter-street-richmond-vic-3121-16105791,Lower Yarra River land,1500.23,184.38
46-elm-grove-kew-east-vic-3102-16099817,Yarra Bend Park,3301.57,440.45
24-300-high-street-prahran-vic-3181-16092833,Albert Reserve,2458.48,286.66
6-217-buckley-street-seddon-vic-3011-16104892,Lower Maribyrnong River land,2930.15,389.84
402-2a-clarence-street-malvern-east-vic-3145-16095778,Herring Island,8262.65,730.42
2-hailar-lane-lara-vic-3212-16107512,Serendip Wetlands Education Facility,3444.06,355.75
2-276-hawthorn-road-caulfield-vic-3162-16097784,St Kilda (Brookes Jetty),5825.49,545.43
107-324-centre-road-bentleigh-vic-3204-16094020,Karkarook Park (water authority land),6228.45,613.93
402-1-chapel-mews-south-yarra-vic-3141-16108066,Parks Victoria Depot - Barkly Ave Park,2670.33,247.82
g06-501-little-collins-street-melbourne-vic-3000-16096996,Albert Park,2725.32,400.41
72b-ardoyne-st-black-rock-vic-3193-16109670,Black Rock Jetty,2003.8,228.32
19-canterbury-street-richmond-vic-3121-16096668,Lower Yarra River land,1260.17,150.31
102-9-dryburgh-street-west-melbourne-vic-3003-15235467,Carlton Court House Historic Reserve,3546.28,400.76
3006-31-a-beckett-street-melbourne-vic-3000-16104600,Carlton Court House Historic Reserve,2095.43,256.63
1402-82-queens-rd-melbourne-vic-3004-16099647,Albert Reserve,1136.57,157.74
4-162-lygon-street-brunswick-east-vic-3057-16101848,Carlton Court House Historic Reserve,2939.23,296.6
1311-18-claremont-street-south-yarra-vic-3141-16106506,Albert Park,2688.1,385.53
102-4-yertchuk-avenue-ashwood-vic-3147-16095641,Wattle Park,4591.75,544.15
1508-6-joseph-road-footscray-vic-3011-16091829,Lower Maribyrnong River land,796.83,103.55
27-carroll-street-north-melbourne-vic-3051-16104463,Lower Maribyrnong River land,3128.69,411.09
g09-59-earl-street-kew-vic-3101-14910454,Yarra Bend Park,1354.89,190.84
11-mell-street-toorak-vic-3142-16096375,Albert Reserve,3312.07,349.16
1108-81-south-wharf-drive-docklands-vic-3008-16107733,Westgate Park,3803.95,471.73
4-35-marne-street-south-yarra-vic-3141-16103633,Albert Park,1507.54,222.8
3-15-17-bendigo-street-collingwood-vic-3066-16108579,Lower Yarra River land,2375.83,329.32
21-425-toorak-road-toorak-vic-3142-16113469,Herring Island,2645.5,314.18
3-15-elata-street-oakleigh-south-vic-3167-16099363,Karkarook Park (water authority land),4551.88,479.81
13-neptune-street-st-kilda-vic-3182-16108169,Albert Park,704.79,105.19
88-surrey-road-blackburn-north-vic-3130-16112949,Mullum Mullum Park,5008.3,541.53
13-trenerry-crescent-abbotsford-vic-3067-14338216,Lower Yarra River land,161.19,26.47
4-44-clarence-street-elsternwick-vic-3185-16110408,Middle Brighton Pier and Breakwater,4457.15,464.72
8-36-blessington-street-st-kilda-vic-3182-16110703,St Kilda (Brookes Jetty),1941.85,296.76
station-street-caulfield-north-vic-3161-16094214,Herring Island,8424.14,770.92
24-723-orrong-road-toorak-vic-3142-16109865,Herring Island,2323.56,255.5
